time,sub,run,FS-left-amygdala,FS-right-amygdala
121,pixar126,run-01,0.3914226,0.566956
122,pixar126,run-01,-0.021579625,0.6890637
123,pixar126,run-01,0.08718519,0.25842768
124,pixar126,run-01,0.22263287,0.70268524
125,pixar126,run-01,-0.81075245,0.19220558
126,pixar126,run-01,0.70302856,0.7830158
127,pixar126,run-01,0.37063965,0.7380627
128,pixar126,run-01,1.1449484,1.1732886
129,pixar126,run-01,-0.44932052,0.3099747
130,pixar126,run-01,-0.48871565,0.4775935
131,pixar126,run-01,-0.55746675,-0.10141952
132,pixar126,run-01,,
133,pixar126,run-01,,
134,pixar126,run-01,0.2851938,1.0616395
135,pixar126,run-01,0.52794236,1.475573
136,pixar126,run-01,0.31961766,1.0727764
137,pixar126,run-01,-0.78059316,0.3468892
138,pixar126,run-01,-0.8756445,0.06003136
139,pixar126,run-01,-0.43911114,0.36253613
140,pixar126,run-01,-0.2189151,0.06738319
141,pixar126,run-01,0.14087322,0.20544943
142,pixar126,run-01,0.44990674,0.58980614
143,pixar126,run-01,-0.41058415,0.27933642
144,pixar126,run-01,-0.241838,-0.25881314
145,pixar126,run-01,-0.5321463,0.05022431
146,pixar126,run-01,-0.95920026,0.2949232
147,pixar126,run-01,-0.26320577,0.8830448
148,pixar126,run-01,-0.18825802,0.8723544
149,pixar126,run-01,0.012325301,0.64628017
150,pixar126,run-01,0.4392752,0.7384272
151,pixar126,run-01,-0.49202642,0.11908612
152,pixar126,run-01,1.2732644,1.4192646
153,pixar126,run-01,-0.6752924,0.62809145
154,pixar126,run-01,-0.31006056,0.21124184
155,pixar126,run-01,-0.12794337,0.60260683
156,pixar126,run-01,-0.83291316,0.40322453
157,pixar126,run-01,-0.99183524,0.06873109
158,pixar126,run-01,-0.46536377,0.30325076
159,pixar126,run-01,0.11238179,0.09471405
160,pixar126,run-01,-0.6359284,0.5608006
161,pixar126,run-01,-0.37448618,0.00024957617
162,pixar126,run-01,-0.9452591,0.06132731
163,pixar126,run-01,-0.59024906,-0.06567799
164,pixar126,run-01,-0.2759713,0.058409818
165,pixar126,run-01,-0.6273745,0.33274263
166,pixar126,run-01,0.32845622,1.0723072
167,pixar126,run-01,1.0227829,1.030949
0,pixar127,run-01,0.5738809,0.30171153
1,pixar127,run-01,0.21187301,-0.08831668
2,pixar127,run-01,-0.092166156,0.016031887
3,pixar127,run-01,0.7790332,0.791056
4,pixar127,run-01,0.4016886,0.34637263
5,pixar127,run-01,0.3725787,0.21910207
6,pixar127,run-01,-1.9607707,-1.9194195
7,pixar127,run-01,0.71662015,0.36776966
8,pixar127,run-01,0.29595336,0.60990566
9,pixar127,run-01,-0.1421716,0.71923923
10,pixar127,run-01,-0.0013070662,-0.8919778
11,pixar127,run-01,-0.37211195,-0.28082487
12,pixar127,run-01,-0.61164945,0.11753274
13,pixar127,run-01,-0.2509278,0.16428661
14,pixar127,run-01,-0.10404137,-0.3753117
15,pixar127,run-01,-0.45339128,-1.1537033
16,pixar127,run-01,0.039477948,-0.22487353
17,pixar127,run-01,0.42722058,0.5556565
18,pixar127,run-01,0.16106775,0.2896249
19,pixar127,run-01,0.0032857838,0.3516154
20,pixar127,run-01,0.5735679,0.07388961
21,pixar127,run-01,0.26138684,0.059889007
22,pixar127,run-01,0.42788464,0.4050532
23,pixar127,run-01,-0.24386844,-0.28112125
24,pixar127,run-01,0.003846902,-0.31234494
25,pixar127,run-01,0.4126692,-0.2982592
26,pixar127,run-01,0.118956886,0.2585998
27,pixar127,run-01,-0.64500827,-0.621021
28,pixar127,run-01,-0.20348395,0.20823283
29,pixar127,run-01,0.3661854,-0.50826675
30,pixar127,run-01,-0.084024146,-0.33533233
31,pixar127,run-01,-0.30406374,-0.40744305
32,pixar127,run-01,0.5919082,0.16453178
33,pixar127,run-01,-0.017955424,-0.056844417
34,pixar127,run-01,0.3884678,0.607172
35,pixar127,run-01,0.36356407,0.2443382
36,pixar127,run-01,0.4006955,-0.24366291
37,pixar127,run-01,0.5366151,0.38602182
38,pixar127,run-01,0.1301676,0.13960482
39,pixar127,run-01,0.46738783,0.44199994
40,pixar127,run-01,0.10779205,0.47331578
41,pixar127,run-01,-0.33223158,0.049116068
42,pixar127,run-01,-0.3392291,-0.7642461
43,pixar127,run-01,0.6814796,0.81921256
44,pixar127,run-01,-0.47098163,-0.5663
45,pixar127,run-01,1.1688216,0.19379714
46,pixar127,run-01,-0.065674536,0.10466986
47,pixar127,run-01,-0.4184373,-0.6107658
48,pixar127,run-01,0.25567642,0.3519426
49,pixar127,run-01,0.6337026,0.23685716
50,pixar127,run-01,0.78842795,0.8463341
51,pixar127,run-01,0.8703383,0.6083392
52,pixar127,run-01,0.30509704,-0.24938853
53,pixar127,run-01,-0.43188387,0.05133823
54,pixar127,run-01,0.46335956,-0.23387668
55,pixar127,run-01,0.70834345,0.5152358
56,pixar127,run-01,0.3368276,0.20971346
57,pixar127,run-01,0.4544048,0.43354303
58,pixar127,run-01,0.62307495,0.47157732
59,pixar127,run-01,0.3768942,-0.12405324
60,pixar127,run-01,0.18984966,0.38406515
61,pixar127,run-01,0.03980951,0.18873237
62,pixar127,run-01,0.1143327,0.7443776
63,pixar127,run-01,0.377808,-0.1493114
64,pixar127,run-01,-0.4525377,-0.7927748
65,pixar127,run-01,0.116921425,-0.17913678
66,pixar127,run-01,0.013040021,0.15265322
67,pixar127,run-01,0.12574185,-0.59651375
68,pixar127,run-01,0.3483674,-0.10442198
69,pixar127,run-01,0.47040266,0.4288129
70,pixar127,run-01,0.53852534,-0.06087924
71,pixar127,run-01,-0.18022253,-0.19166425
72,pixar127,run-01,0.64926803,0.5461044
73,pixar127,run-01,0.5595304,0.6760575
74,pixar127,run-01,-0.47858074,-0.6034013
75,pixar127,run-01,-0.42903498,-0.22054495
76,pixar127,run-01,-0.06340133,-0.39458293
77,pixar127,run-01,0.608428,0.5455995
78,pixar127,run-01,0.81008476,0.4034799
79,pixar127,run-01,-0.716676,-0.86698014
80,pixar127,run-01,-0.7808187,-0.31945452
81,pixar127,run-01,-0.11577656,-0.33891818
82,pixar127,run-01,0.50887585,-0.017159726
83,pixar127,run-01,-0.7556953,-0.5790988
84,pixar127,run-01,-0.35058266,-0.6988967
85,pixar127,run-01,0.46567702,0.017834872
86,pixar127,run-01,0.6273257,0.22063825
87,pixar127,run-01,0.40090376,-0.35762793
88,pixar127,run-01,-0.08817323,-0.78132504
89,pixar127,run-01,0.24981138,-0.2857944
90,pixar127,run-01,0.12818138,-0.09324241
91,pixar127,run-01,0.54441404,0.37425584
92,pixar127,run-01,0.2821988,0.09691433
93,pixar127,run-01,-0.45791748,-1.054183
94,pixar127,run-01,-1.1562102,-0.87783706
95,pixar127,run-01,-0.58668923,-0.7375534
96,pixar127,run-01,-1.1146548,-1.1362671
97,pixar127,run-01,-0.55094725,-0.5426142
98,pixar127,run-01,-0.13357708,-0.098002486
99,pixar127,run-01,-0.10221209,-0.20618431
100,pixar127,run-01,-0.9208928,-0.9907983
101,pixar127,run-01,-0.8178374,-0.98556805
102,pixar127,run-01,-0.86693114,-0.6719637
103,pixar127,run-01,-0.87714696,-0.4022366
104,pixar127,run-01,-0.36848608,-0.2156581
105,pixar127,run-01,-0.01863746,0.16640353
106,pixar127,run-01,-0.8292268,-0.9442339
107,pixar127,run-01,0.45005846,0.0074532204
108,pixar127,run-01,0.04874404,-0.45105675
109,pixar127,run-01,0.01786074,0.093548074
110,pixar127,run-01,-0.15149143,-0.86528546
111,pixar127,run-01,-0.037615977,-0.4178114
112,pixar127,run-01,0.002712769,-0.30021545
113,pixar127,run-01,-0.11940033,0.054625507
114,pixar127,run-01,0.012223276,0.014545505
115,pixar127,run-01,-0.067990586,-0.50364614
116,pixar127,run-01,0.5623925,0.3219013
117,pixar127,run-01,0.08514124,-0.31069687
118,pixar127,run-01,-0.08058055,-0.15368448
119,pixar127,run-01,-0.82257134,-0.042703073
120,pixar127,run-01,-0.14331308,0.037361924
121,pixar127,run-01,-0.08394969,-0.17812172
122,pixar127,run-01,-0.07768968,0.3884838
123,pixar127,run-01,0.33086404,0.13395981
124,pixar127,run-01,-0.5402562,0.03064303
125,pixar127,run-01,-0.22444189,-0.25956908
126,pixar127,run-01,-0.10121644,0.138171
127,pixar127,run-01,0.2646399,0.0145903975
128,pixar127,run-01,-1.158803,-0.3990102
129,pixar127,run-01,-0.93124974,-1.138961
130,pixar127,run-01,-1.263072,-0.58261955
131,pixar127,run-01,-0.059428945,0.048966866
132,pixar127,run-01,-0.06962807,0.32601097
133,pixar127,run-01,0.58576125,0.44362792
134,pixar127,run-01,-0.10294274,1.0009073
135,pixar127,run-01,0.08128499,0.19923696
136,pixar127,run-01,-0.5084313,0.18848194
137,pixar127,run-01,-0.498496,-0.38878077
138,pixar127,run-01,-0.70479375,-0.81896824
139,pixar127,run-01,-0.19113052,-0.0842189
140,pixar127,run-01,0.15457518,0.18746278
141,pixar127,run-01,0.57839817,0.6349226
142,pixar127,run-01,0.7278099,0.64305437
143,pixar127,run-01,0.4948162,0.7484473
144,pixar127,run-01,0.5205696,0.50318605
145,pixar127,run-01,0.38703713,0.35166565
146,pixar127,run-01,0.17629108,-0.3877725
147,pixar127,run-01,-0.4886196,0.4139626
148,pixar127,run-01,-0.16003664,0.7259154
149,pixar127,run-01,-0.49732774,1.0143566
150,pixar127,run-01,0.17529057,0.43419275
151,pixar127,run-01,0.11149876,0.2756057
152,pixar127,run-01,0.03790303,0.35879117
153,pixar127,run-01,-0.4149733,0.07274576
154,pixar127,run-01,-0.18392226,-0.14377587
155,pixar127,run-01,0.29499638,0.7546073
156,pixar127,run-01,-0.10850304,0.3351294
157,pixar127,run-01,-0.028350744,0.056103528
158,pixar127,run-01,0.0891075,0.3325837
159,pixar127,run-01,0.56248087,0.88331276
160,pixar127,run-01,0.30880788,0.5428037
161,pixar127,run-01,-0.07112334,0.6298791
162,pixar127,run-01,-0.521695,0.95528376
163,pixar127,run-01,,
164,pixar127,run-01,0.16984142,0.875261
165,pixar127,run-01,0.12387368,0.8157519
166,pixar127,run-01,-0.69899243,-0.2139106
167,pixar127,run-01,-0.4541655,0.5451804
0,pixar128,run-01,-2.4209309,-1.8418641
1,pixar128,run-01,-2.0527453,-1.851796
2,pixar128,run-01,-1.8411577,-2.017486
3,pixar128,run-01,-1.5450343,-1.7983245
4,pixar128,run-01,-1.4170525,-1.4086415
5,pixar128,run-01,-2.0405688,-1.8591993
6,pixar128,run-01,-1.9985555,-1.4439566
7,pixar128,run-01,-1.9557307,-1.6897317
8,pixar128,run-01,-0.829285,-0.39978278
9,pixar128,run-01,-0.8887334,-1.0914261
10,pixar128,run-01,-1.4670659,-1.712311
11,pixar128,run-01,-1.6430387,-1.6090324
12,pixar128,run-01,-1.555525,-1.2986002
13,pixar128,run-01,-1.160912,-1.0425508
14,pixar128,run-01,-1.359372,-1.1249471
15,pixar128,run-01,-1.0453633,-1.3424945
16,pixar128,run-01,-1.2675718,-1.4000924
17,pixar128,run-01,-0.78732353,-0.8943416
18,pixar128,run-01,-0.50066787,-0.72538364
19,pixar128,run-01,-0.63114345,-0.7453921
20,pixar128,run-01,-0.703154,-0.7713144
21,pixar128,run-01,-1.2111446,-0.9439716
22,pixar128,run-01,-1.364805,-1.7559631
23,pixar128,run-01,-2.055422,-1.859594
24,pixar128,run-01,-0.9467205,-1.2038566
25,pixar128,run-01,-0.7902407,-0.72354084
26,pixar128,run-01,-0.4503189,-1.0378677
27,pixar128,run-01,-0.74345505,-0.9763342
28,pixar128,run-01,-0.97975844,-0.8430492
29,pixar128,run-01,-0.4161412,-0.52072716
30,pixar128,run-01,-0.6758789,-0.63652813
31,pixar128,run-01,-0.8203116,-0.85442305
32,pixar128,run-01,-0.7101281,-0.62356985
33,pixar128,run-01,-0.2549688,-0.5272289
34,pixar128,run-01,-0.51209253,-0.9526135
35,pixar128,run-01,-1.2070036,-1.2073983
36,pixar128,run-01,-0.6496938,-0.85083187
37,pixar128,run-01,-0.7978045,-0.5241638
38,pixar128,run-01,-0.730246,-0.29144427
39,pixar128,run-01,-0.7392545,-0.7671536
40,pixar128,run-01,-0.52327394,-0.632043
41,pixar128,run-01,-0.27163252,-0.34792918
42,pixar128,run-01,-0.39832905,-0.6528463
43,pixar128,run-01,-1.0623507,-0.7918411
44,pixar128,run-01,-0.68708074,-0.45709008
45,pixar128,run-01,-0.36749128,-0.15621722
46,pixar128,run-01,-0.9096297,-0.66468114
47,pixar128,run-01,-0.7219997,-0.42127672
48,pixar128,run-01,-0.61518997,-0.52607584
49,pixar128,run-01,-0.14285299,-0.079359725
50,pixar128,run-01,0.012779615,0.12522654
51,pixar128,run-01,-0.5262897,-0.46472037
52,pixar128,run-01,-0.68044204,-0.34400743
53,pixar128,run-01,-0.6523697,-0.43221825
54,pixar128,run-01,-0.21153232,-0.23238845
55,pixar128,run-01,-0.187054,-0.3325554
56,pixar128,run-01,-0.29613408,-0.41959003
57,pixar128,run-01,-0.24086058,-0.38268602
58,pixar128,run-01,0.041126642,-0.46843833
59,pixar128,run-01,-0.13986604,-0.27532798
60,pixar128,run-01,0.17825235,0.014425226
61,pixar128,run-01,-0.4670918,-0.2663237
62,pixar128,run-01,-0.2989558,-0.6214971
63,pixar128,run-01,-0.17554177,-0.28928092
64,pixar128,run-01,0.17486511,0.61028785
65,pixar128,run-01,0.5252928,0.28695574
66,pixar128,run-01,0.34719935,0.42583093
