time,sub,run,half,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02
62,pixar010,run-01,splithalf-01,,-0.28475022,,0.18092033
63,pixar010,run-01,splithalf-01,,0.30124053,,1.5944734
64,pixar010,run-01,splithalf-01,,0.15355547,,1.3426505
65,pixar010,run-01,splithalf-01,,0.07720816,,1.6371063
66,pixar010,run-01,splithalf-01,,0.42385635,,1.637886
67,pixar010,run-01,splithalf-01,,0.7023913,,1.3344305
68,pixar010,run-01,splithalf-01,,0.12039113,,0.6637391
69,pixar010,run-01,splithalf-01,,-0.25324872,,0.9919249
70,pixar010,run-01,splithalf-01,,-1.3506367,,0.17804635
71,pixar010,run-01,splithalf-01,,-0.22296111,,1.1573017
72,pixar010,run-01,splithalf-01,,-1.0475291,,-0.009171295
73,pixar010,run-01,splithalf-01,,-0.105435,,0.8326092
74,pixar010,run-01,splithalf-01,,-0.28512466,,0.5780027
75,pixar010,run-01,splithalf-01,,-0.8543711,,-0.20341182
76,pixar010,run-01,splithalf-01,,-0.08664419,,-0.13638818
77,pixar010,run-01,splithalf-01,,-0.015963998,,-0.095011316
78,pixar010,run-01,splithalf-01,,-0.5122007,,0.32777578
79,pixar010,run-01,splithalf-01,,0.474119,,0.7719839
80,pixar010,run-01,splithalf-01,,0.22303466,,0.3091696
81,pixar010,run-01,splithalf-01,,-0.3303479,,0.2331177
0,pixar010,run-01,splithalf-02,-1.5936772,,-0.30946797,
1,pixar010,run-01,splithalf-02,-0.8059546,,-0.43956524,
2,pixar010,run-01,splithalf-02,-0.61882555,,0.1614153,
3,pixar010,run-01,splithalf-02,-0.49077067,,0.11886122,
4,pixar010,run-01,splithalf-02,-0.66962355,,0.27121568,
5,pixar010,run-01,splithalf-02,-0.045628667,,0.35825104,
6,pixar010,run-01,splithalf-02,0.038019333,,-0.23553304,
7,pixar010,run-01,splithalf-02,0.7912462,,0.2024703,
8,pixar010,run-01,splithalf-02,0.45435247,,0.42238826,
9,pixar010,run-01,splithalf-02,0.11328354,,0.8179227,
10,pixar010,run-01,splithalf-02,-0.30503678,,-0.3955651,
11,pixar010,run-01,splithalf-02,-0.4794647,,0.40611595,
12,pixar010,run-01,splithalf-02,-0.23648271,,-0.28299245,
13,pixar010,run-01,splithalf-02,-0.33508497,,-0.45137802,
14,pixar010,run-01,splithalf-02,-0.9597912,,-0.55007696,
15,pixar010,run-01,splithalf-02,0.5206883,,-0.2929399,
16,pixar010,run-01,splithalf-02,-0.024774246,,-0.62427396,
17,pixar010,run-01,splithalf-02,-0.8014269,,-0.43936557,
18,pixar010,run-01,splithalf-02,-0.28409666,,-0.320445,
19,pixar010,run-01,splithalf-02,-0.6956831,,-0.33124173,
20,pixar010,run-01,splithalf-02,-1.5179214,,-0.015600723,
21,pixar010,run-01,splithalf-02,-0.5618084,,-0.75097704,
22,pixar010,run-01,splithalf-02,-0.39678466,,-1.466511,
23,pixar010,run-01,splithalf-02,-0.9757578,,-0.32712308,
24,pixar010,run-01,splithalf-02,-0.40841722,,-0.64101213,
25,pixar010,run-01,splithalf-02,-0.71071184,,-0.27093813,
26,pixar010,run-01,splithalf-02,-1.0548782,,0.04331495,
27,pixar010,run-01,splithalf-02,-0.11653056,,-0.13587971,
28,pixar010,run-01,splithalf-02,-0.2742278,,-0.9660058,
29,pixar010,run-01,splithalf-02,-0.21576652,,0.24175362,
30,pixar010,run-01,splithalf-02,-0.05314777,,1.131072,
31,pixar010,run-01,splithalf-02,0.030500824,,0.10984695,
32,pixar010,run-01,splithalf-02,0.46925336,,-0.32984716,
33,pixar010,run-01,splithalf-02,1.2082278,,0.956962,
34,pixar010,run-01,splithalf-02,0.034100562,,0.831154,
35,pixar010,run-01,splithalf-02,-0.2214024,,0.24188009,
36,pixar010,run-01,splithalf-02,-1.1764485,,0.3934587,
37,pixar010,run-01,splithalf-02,0.29554188,,0.022347847,
38,pixar010,run-01,splithalf-02,1.086078,,1.2065243,
39,pixar010,run-01,splithalf-02,0.79624444,,-0.049237113,
40,pixar010,run-01,splithalf-02,0.8201766,,0.7579695,
41,pixar010,run-01,splithalf-02,0.36066753,,-0.4124624,
42,pixar010,run-01,splithalf-02,0.7095852,,-0.33329216,
43,pixar010,run-01,splithalf-02,0.74925953,,-0.5715745,
44,pixar010,run-01,splithalf-02,1.0494556,,-1.1518759,
45,pixar010,run-01,splithalf-02,0.639372,,-0.9124721,
46,pixar010,run-01,splithalf-02,0.22206369,,-0.14068548,
47,pixar010,run-01,splithalf-02,0.2636164,,0.28317356,
48,pixar010,run-01,splithalf-02,-0.017138869,,-0.08201919,
49,pixar010,run-01,splithalf-02,0.059479497,,-0.59241366,
50,pixar010,run-01,splithalf-02,0.88391495,,0.009448856,
51,pixar010,run-01,splithalf-02,-0.49834886,,-0.43279314,
52,pixar010,run-01,splithalf-02,0.087780625,,-0.30391368,
53,pixar010,run-01,splithalf-02,-0.19716288,,1.110879,
54,pixar010,run-01,splithalf-02,-1.3210359,,0.26916718,
55,pixar010,run-01,splithalf-02,0.004471949,,-0.6560997,
56,pixar010,run-01,splithalf-02,0.33619434,,0.6142631,
57,pixar010,run-01,splithalf-02,0.5615088,,0.060672052,
58,pixar010,run-01,splithalf-02,0.3214946,,0.3934764,
59,pixar010,run-01,splithalf-02,0.85352576,,0.42349952,
60,pixar010,run-01,splithalf-02,1.6095273,,0.54332113,
61,pixar010,run-01,splithalf-02,2.3947444,,0.7780398,
62,pixar010,run-01,splithalf-02,1.1975782,,1.4061152,
63,pixar010,run-01,splithalf-02,-0.4891917,,0.63651085,
64,pixar010,run-01,splithalf-02,-1.4334711,,-0.8141228,
65,pixar010,run-01,splithalf-02,-1.2090553,,-0.08117839,
66,pixar010,run-01,splithalf-02,-0.029160703,,-0.3952744,
67,pixar010,run-01,splithalf-02,0.031451534,,-0.6422366,
68,pixar010,run-01,splithalf-02,-0.17706971,,-0.13051696,
69,pixar010,run-01,splithalf-02,-0.5884616,,0.14403735,
70,pixar010,run-01,splithalf-02,-0.37776914,,0.35167181,
71,pixar010,run-01,splithalf-02,0.5895994,,0.7445379,
72,pixar010,run-01,splithalf-02,0.31476465,,0.34188622,
73,pixar010,run-01,splithalf-02,-0.3194374,,-0.24009542,
74,pixar010,run-01,splithalf-02,0.47081548,,0.45676646,
75,pixar010,run-01,splithalf-02,-0.3283041,,-0.48489246,
76,pixar010,run-01,splithalf-02,0.33563256,,0.4277339,
77,pixar010,run-01,splithalf-02,1.0362711,,0.7634118,
78,pixar010,run-01,splithalf-02,-0.1436345,,-0.23899922,
79,pixar010,run-01,splithalf-02,0.96780264,,-0.3325158,
80,pixar010,run-01,splithalf-02,0.7111883,,1.6539729,
81,pixar010,run-01,splithalf-02,-0.26012436,,-1.5321764,
0,pixar011,run-01,splithalf-01,,0.67512566,,0.62113845
1,pixar011,run-01,splithalf-01,,0.092910446,,0.3284442
2,pixar011,run-01,splithalf-01,,0.035685003,,1.2103157
3,pixar011,run-01,splithalf-01,,0.5937098,,0.4807764
4,pixar011,run-01,splithalf-01,,0.50924027,,1.4408596
5,pixar011,run-01,splithalf-01,,0.9454746,,1.5832617
6,pixar011,run-01,splithalf-01,,-0.08781474,,0.0060949028
7,pixar011,run-01,splithalf-01,,0.71070564,,0.16248965
8,pixar011,run-01,splithalf-01,,0.45355195,,-0.13551995
9,pixar011,run-01,splithalf-01,,-0.10334933,,0.17623073
10,pixar011,run-01,splithalf-01,,0.13070664,,-0.092367366
11,pixar011,run-01,splithalf-01,,0.1590893,,0.917247
12,pixar011,run-01,splithalf-01,,0.4939076,,-0.019361746
13,pixar011,run-01,splithalf-01,,0.49921376,,0.46807918
14,pixar011,run-01,splithalf-01,,0.20276897,,0.0792789
15,pixar011,run-01,splithalf-01,,0.5289177,,0.6480899
16,pixar011,run-01,splithalf-01,,0.39004767,,0.31229594
17,pixar011,run-01,splithalf-01,,0.65194863,,1.1629355
18,pixar011,run-01,splithalf-01,,0.81086904,,0.15408167
19,pixar011,run-01,splithalf-01,,0.4089654,,0.28279775
20,pixar011,run-01,splithalf-01,,0.5298074,,0.5145537
21,pixar011,run-01,splithalf-01,,0.23162131,,0.5721582
22,pixar011,run-01,splithalf-01,,0.54878724,,0.6669047
23,pixar011,run-01,splithalf-01,,0.271952,,0.10857149
24,pixar011,run-01,splithalf-01,,0.12784769,,-0.729154
25,pixar011,run-01,splithalf-01,,0.08336429,,-0.52358115
26,pixar011,run-01,splithalf-01,,-0.3361892,,0.99451333
27,pixar011,run-01,splithalf-01,,0.4128738,,1.3760343
28,pixar011,run-01,splithalf-01,,0.49001437,,1.3338773
29,pixar011,run-01,splithalf-01,,-0.27544147,,0.0069371103
30,pixar011,run-01,splithalf-01,,0.3205317,,-0.024795631
31,pixar011,run-01,splithalf-01,,0.10988425,,1.0618376
32,pixar011,run-01,splithalf-01,,-0.37865528,,-0.34332114
33,pixar011,run-01,splithalf-01,,-0.15494278,,-0.6152812
34,pixar011,run-01,splithalf-01,,0.575997,,0.2446918
35,pixar011,run-01,splithalf-01,,-0.28136688,,-0.7596139
36,pixar011,run-01,splithalf-01,,-0.4027144,,-0.21200828
37,pixar011,run-01,splithalf-01,,-0.90772134,,-1.0095752
38,pixar011,run-01,splithalf-01,,-0.43668327,,-1.5562432
39,pixar011,run-01,splithalf-01,,-0.3877546,,-0.9437577
40,pixar011,run-01,splithalf-01,,-0.23824756,,-0.566697
41,pixar011,run-01,splithalf-01,,-0.30555478,,-0.8215437
42,pixar011,run-01,splithalf-01,,-0.3897168,,-1.300601
43,pixar011,run-01,splithalf-01,,0.048906125,,-0.49029857
44,pixar011,run-01,splithalf-01,,-0.89763373,,-0.511741
45,pixar011,run-01,splithalf-01,,-0.86197263,,-1.0417712
46,pixar011,run-01,splithalf-01,,-0.121425405,,0.14460793
47,pixar011,run-01,splithalf-01,,-0.22428758,,0.77685124
48,pixar011,run-01,splithalf-01,,0.51313007,,0.68475515
49,pixar011,run-01,splithalf-01,,0.3908007,,1.063709
50,pixar011,run-01,splithalf-01,,0.07535212,,1.3794725
51,pixar011,run-01,splithalf-01,,-0.22823572,,-0.030574124
52,pixar011,run-01,splithalf-01,,-0.35795733,,-1.2248925
53,pixar011,run-01,splithalf-01,,0.19661126,,0.0813864
54,pixar011,run-01,splithalf-01,,-0.16568463,,0.107398435
55,pixar011,run-01,splithalf-01,,-0.1780819,,-0.1255885
56,pixar011,run-01,splithalf-01,,-0.11794937,,0.1467767
57,pixar011,run-01,splithalf-01,,-0.18235591,,-0.64430916
58,pixar011,run-01,splithalf-01,,-0.7470433,,-0.33514005
59,pixar011,run-01,splithalf-01,,-0.28543475,,-0.5653692
60,pixar011,run-01,splithalf-01,,-0.30882603,,0.47446623
61,pixar011,run-01,splithalf-01,,-0.029022455,,0.24682839
62,pixar011,run-01,splithalf-01,,0.40275717,,0.7976016
63,pixar011,run-01,splithalf-01,,0.8330018,,0.8491396
64,pixar011,run-01,splithalf-01,,-0.14700201,,-0.25755
65,pixar011,run-01,splithalf-01,,-0.36130065,,-1.196608
66,pixar011,run-01,splithalf-01,,0.21739857,,0.02351662
67,pixar011,run-01,splithalf-01,,0.2538069,,0.056584835
68,pixar011,run-01,splithalf-01,,-0.08004284,,0.26741028
69,pixar011,run-01,splithalf-01,,-0.25337225,,-0.83511525
70,pixar011,run-01,splithalf-01,,-0.9105504,,-1.2350565
71,pixar011,run-01,splithalf-01,,-0.27930832,,-1.404185
72,pixar011,run-01,splithalf-01,,-0.4853159,,-0.020527165
73,pixar011,run-01,splithalf-01,,-0.41301593,,-0.40879202
74,pixar011,run-01,splithalf-01,,-0.51949215,,-0.51325643
75,pixar011,run-01,splithalf-01,,-0.25858536,,-0.7131949
76,pixar011,run-01,splithalf-01,,-0.6133537,,-0.35874534
77,pixar011,run-01,splithalf-01,,0.27098644,,-0.31417865
78,pixar011,run-01,splithalf-01,,0.0028523146,,-0.4349851
79,pixar011,run-01,splithalf-01,,-0.6204026,,-0.38204783
80,pixar011,run-01,splithalf-01,,-0.5866887,,-0.8013738
81,pixar011,run-01,splithalf-01,,-0.28044844,,-0.5169527
0,pixar011,run-01,splithalf-02,0.37371317,,-0.22624841,
1,pixar011,run-01,splithalf-02,0.6891469,,0.36782318,
2,pixar011,run-01,splithalf-02,0.08387415,,0.7036456,
3,pixar011,run-01,splithalf-02,-0.23788098,,-0.31921786,
4,pixar011,run-01,splithalf-02,0.017404146,,0.6843418,
5,pixar011,run-01,splithalf-02,1.01823,,0.61580056,
6,pixar011,run-01,splithalf-02,0.4402356,,-0.021691537,
7,pixar011,run-01,splithalf-02,0.377226,,0.73491704,
8,pixar011,run-01,splithalf-02,0.49772054,,-0.15066822,
9,pixar011,run-01,splithalf-02,0.19473264,,0.94335926,
10,pixar011,run-01,splithalf-02,0.082301795,,0.8390995,
11,pixar011,run-01,splithalf-02,-0.56472397,,-0.0017882108,
12,pixar011,run-01,splithalf-02,0.68558544,,0.39621538,
13,pixar011,run-01,splithalf-02,-0.097553454,,0.014199013,
14,pixar011,run-01,splithalf-02,-0.61716545,,-0.04037061,
15,pixar011,run-01,splithalf-02,0.028223682,,0.2689747,
16,pixar011,run-01,splithalf-02,,,,
17,pixar011,run-01,splithalf-02,-0.624997,,-1.2836046,
18,pixar011,run-01,splithalf-02,-0.11517046,,-0.7950952,
19,pixar011,run-01,splithalf-02,0.87114733,,-0.598766,
20,pixar011,run-01,splithalf-02,0.8378841,,0.81327933,
21,pixar011,run-01,splithalf-02,1.0546619,,0.38095877,
22,pixar011,run-01,splithalf-02,0.39550486,,0.5250777,
23,pixar011,run-01,splithalf-02,-0.08807139,,-0.66674536,
24,pixar011,run-01,splithalf-02,-1.0570236,,-0.94791925,
25,pixar011,run-01,splithalf-02,-0.21963806,,-0.74369526,
26,pixar011,run-01,splithalf-02,1.3986496,,0.40292782,
27,pixar011,run-01,splithalf-02,0.7184582,,-0.226269,
28,pixar011,run-01,splithalf-02,-0.05588735,,0.3654576,
29,pixar011,run-01,splithalf-02,-0.38123196,,-0.9967039,
30,pixar011,run-01,splithalf-02,0.14475496,,-0.029813562,
31,pixar011,run-01,splithalf-02,0.43950954,,-0.78667605,
32,pixar011,run-01,splithalf-02,0.6573057,,0.3104306,
33,pixar011,run-01,splithalf-02,1.1423858,,0.26613575,
34,pixar011,run-01,splithalf-02,0.08877964,,0.23415685,
35,pixar011,run-01,splithalf-02,0.5081172,,0.43647748,
36,pixar011,run-01,splithalf-02,-0.035292394,,-0.41947335,
37,pixar011,run-01,splithalf-02,-1.0098993,,-0.46258888,
38,pixar011,run-01,splithalf-02,-1.1144726,,-0.49236575,
39,pixar011,run-01,splithalf-02,0.40435344,,-0.54204035,
40,pixar011,run-01,splithalf-02,0.7255635,,-0.06915752,
41,pixar011,run-01,splithalf-02,0.18813185,,0.35874793,
42,pixar011,run-01,splithalf-02,0.80132806,,0.51571566,
43,pixar011,run-01,splithalf-02,-0.033213243,,-0.99126947,
44,pixar011,run-01,splithalf-02,0.6702054,,0.22316709,
45,pixar011,run-01,splithalf-02,0.73347235,,0.3751017,
46,pixar011,run-01,splithalf-02,0.05461527,,0.29915363,
47,pixar011,run-01,splithalf-02,0.316821,,0.5748835,
48,pixar011,run-01,splithalf-02,0.50874263,,0.11368358,
49,pixar011,run-01,splithalf-02,0.31703597,,-0.06790563,
50,pixar011,run-01,splithalf-02,-0.11928084,,0.09422845,
51,pixar011,run-01,splithalf-02,0.8904028,,1.1076683,
52,pixar011,run-01,splithalf-02,-1.240154,,1.0212786,
53,pixar011,run-01,splithalf-02,-0.11183427,,-0.3673187,
54,pixar011,run-01,splithalf-02,-0.63031346,,-0.8784467,
55,pixar011,run-01,splithalf-02,0.26709208,,0.61347467,
56,pixar011,run-01,splithalf-02,0.10998019,,-0.28511602,
57,pixar011,run-01,splithalf-02,-1.3888692,,-0.7984995,
58,pixar011,run-01,splithalf-02,-0.3054887,,-0.35087404,
59,pixar011,run-01,splithalf-02,-0.21636578,,0.5197698,
60,pixar011,run-01,splithalf-02,0.43227968,,-0.09519155,
61,pixar011,run-01,splithalf-02,-0.06839083,,0.66117525,
62,pixar011,run-01,splithalf-02,-0.13663152,,-0.63278913,
63,pixar011,run-01,splithalf-02,-0.7636602,,0.15086293,
64,pixar011,run-01,splithalf-02,-0.3328312,,-0.64034235,
65,pixar011,run-01,splithalf-02,-0.47618857,,0.7815825,
66,pixar011,run-01,splithalf-02,-0.65329444,,-0.58106244,
67,pixar011,run-01,splithalf-02,-0.23620939,,-0.9262899,
68,pixar011,run-01,splithalf-02,-1.5794573,,-1.0661612,
69,pixar011,run-01,splithalf-02,-1.7914665,,-1.4668833,
70,pixar011,run-01,splithalf-02,0.6463431,,-0.072645806,
71,pixar011,run-01,splithalf-02,-0.13622993,,0.11134436,
72,pixar011,run-01,splithalf-02,-0.17680804,,0.3171842,
73,pixar011,run-01,splithalf-02,-0.7178361,,-0.82772714,
74,pixar011,run-01,splithalf-02,-0.16869387,,0.6216322,
75,pixar011,run-01,splithalf-02,0.34520966,,1.1078335,
76,pixar011,run-01,splithalf-02,-0.010353555,,0.6605388,
77,pixar011,run-01,splithalf-02,0.09583721,,0.061978836,
78,pixar011,run-01,splithalf-02,-0.038331337,,0.9561475,
79,pixar011,run-01,splithalf-02,-0.45161062,,0.42892274,
80,pixar011,run-01,splithalf-02,-1.0743793,,-1.3909979,
81,pixar011,run-01,splithalf-02,-1.175984,,0.28055075,
0,pixar012,run-01,splithalf-01,,-1.1754773,,-1.6586039
1,pixar012,run-01,splithalf-01,,-1.7146709,,-1.678181
2,pixar012,run-01,splithalf-01,,-1.4371078,,-1.8366106
3,pixar012,run-01,splithalf-01,,-1.550792,,-1.905365
4,pixar012,run-01,splithalf-01,,-1.4012716,,-1.8570702
5,pixar012,run-01,splithalf-01,,-1.1635661,,-1.1811166
6,pixar012,run-01,splithalf-01,,-0.92457056,,-1.6105807
7,pixar012,run-01,splithalf-01,,-0.8565491,,-1.2677577
8,pixar012,run-01,splithalf-01,,-0.7050253,,-1.5494874
9,pixar012,run-01,splithalf-01,,-0.42995462,,-1.1507043
10,pixar012,run-01,splithalf-01,,-0.027520483,,-1.0239103
11,pixar012,run-01,splithalf-01,,-0.19059968,,-0.97555196
12,pixar012,run-01,splithalf-01,,-0.6612836,,-0.9871578
13,pixar012,run-01,splithalf-01,,,,
14,pixar012,run-01,splithalf-01,,-0.77866256,,-1.4955692
15,pixar012,run-01,splithalf-01,,-0.80664253,,-0.8881203
16,pixar012,run-01,splithalf-01,,-0.3963555,,-0.8164073
17,pixar012,run-01,splithalf-01,,-0.24930175,,-0.8648366
18,pixar012,run-01,splithalf-01,,0.122773156,,-0.5096432
19,pixar012,run-01,splithalf-01,,-0.31856415,,-0.7655202
20,pixar012,run-01,splithalf-01,,-1.1694043,,-1.1526632
21,pixar012,run-01,splithalf-01,,-1.2624874,,-1.0323786
22,pixar012,run-01,splithalf-01,,-0.43364382,,-0.7365324
23,pixar012,run-01,splithalf-01,,-0.17144822,,-0.40675324
24,pixar012,run-01,splithalf-01,,-0.26059848,,-0.34009686
25,pixar012,run-01,splithalf-01,,-0.16372591,,-0.06719668
26,pixar012,run-01,splithalf-01,,-0.45443648,,-1.1759095
27,pixar012,run-01,splithalf-01,,0.092857994,,-0.52037203
28,pixar012,run-01,splithalf-01,,-0.06467901,,-0.009710091
29,pixar012,run-01,splithalf-01,,,,
30,pixar012,run-01,splithalf-01,,-0.028943505,,0.042244628
31,pixar012,run-01,splithalf-01,,-0.4190243,,-0.34730253
32,pixar012,run-01,splithalf-01,,-0.48386765,,-0.42852277
33,pixar012,run-01,splithalf-01,,-0.37981638,,0.22099881
34,pixar012,run-01,splithalf-01,,0.066536725,,0.18209556
35,pixar012,run-01,splithalf-01,,0.18166445,,0.17394623
36,pixar012,run-01,splithalf-01,,0.33134717,,0.16602722
37,pixar012,run-01,splithalf-01,,0.39341855,,0.8634132
38,pixar012,run-01,splithalf-01,,0.36631292,,0.8372445
39,pixar012,run-01,splithalf-01,,0.20624304,,0.3095017
40,pixar012,run-01,splithalf-01,,0.58533466,,0.9610203
41,pixar012,run-01,splithalf-01,,0.28567258,,0.24412389
42,pixar012,run-01,splithalf-01,,0.20722869,,0.39128223
43,pixar012,run-01,splithalf-01,,0.25960693,,0.15454915
44,pixar012,run-01,splithalf-01,,0.11091189,,0.629049
45,pixar012,run-01,splithalf-01,,0.22053297,,0.15060139
46,pixar012,run-01,splithalf-01,,0.14523208,,0.4046088
47,pixar012,run-01,splithalf-01,,-0.048137587,,-0.076715186
48,pixar012,run-01,splithalf-01,,0.075326495,,0.1713013
49,pixar012,run-01,splithalf-01,,0.6740271,,0.64620316
50,pixar012,run-01,splithalf-01,,0.9045881,,1.3774154
51,pixar012,run-01,splithalf-01,,0.90165645,,1.1343896
52,pixar012,run-01,splithalf-01,,0.37430477,,0.19293714
53,pixar012,run-01,splithalf-01,,0.5660771,,0.95437205
54,pixar012,run-01,splithalf-01,,0.93288344,,0.92732066
55,pixar012,run-01,splithalf-01,,0.9290764,,1.179123
56,pixar012,run-01,splithalf-01,,1.1663802,,1.3269353
57,pixar012,run-01,splithalf-01,,1.092067,,1.264989
58,pixar012,run-01,splithalf-01,,0.74814576,,1.1664953
59,pixar012,run-01,splithalf-01,,0.75633144,,1.2480199
60,pixar012,run-01,splithalf-01,,,,
61,pixar012,run-01,splithalf-01,,,,
62,pixar012,run-01,splithalf-01,,0.7651006,,0.6910273
63,pixar012,run-01,splithalf-01,,0.7872702,,0.9583248
64,pixar012,run-01,splithalf-01,,0.68723136,,0.37750307
65,pixar012,run-01,splithalf-01,,0.8672799,,1.1336647
66,pixar012,run-01,splithalf-01,,0.7923113,,1.081161
67,pixar012,run-01,splithalf-01,,0.4242707,,1.332473
68,pixar012,run-01,splithalf-01,,0.0031310618,,0.7684566
69,pixar012,run-01,splithalf-01,,0.4501272,,0.8459978
70,pixar012,run-01,splithalf-01,,0.5606615,,0.68716913
71,pixar012,run-01,splithalf-01,,0.30135554,,0.81926024
72,pixar012,run-01,splithalf-01,,0.10051878,,0.70871884
73,pixar012,run-01,splithalf-01,,0.23549168,,0.45365047
74,pixar012,run-01,splithalf-01,,0.64358056,,0.5404602
75,pixar012,run-01,splithalf-01,,0.40956545,,0.4558838
76,pixar012,run-01,splithalf-01,,0.031004786,,0.43148142
77,pixar012,run-01,splithalf-01,,-0.18406996,,0.1860887
78,pixar012,run-01,splithalf-01,,0.049479403,,0.9128865
79,pixar012,run-01,splithalf-01,,0.61431915,,0.8841937
80,pixar012,run-01,splithalf-01,,0.25050437,,0.14244
81,pixar012,run-01,splithalf-01,,-0.3575948,,-0.4146555
0,pixar012,run-01,splithalf-02,,,,
1,pixar012,run-01,splithalf-02,0.48962697,,0.018552344,
2,pixar012,run-01,splithalf-02,0.5785394,,0.014692286,
3,pixar012,run-01,splithalf-02,,,,
4,pixar012,run-01,splithalf-02,,,,
5,pixar012,run-01,splithalf-02,-2.0233579,,-2.0133433,
6,pixar012,run-01,splithalf-02,-0.9438384,,-1.0741171,
7,pixar012,run-01,splithalf-02,-0.7719315,,-0.6833272,
8,pixar012,run-01,splithalf-02,,,,
9,pixar012,run-01,splithalf-02,,,,
10,pixar012,run-01,splithalf-02,,,,
11,pixar012,run-01,splithalf-02,-1.229562,,-1.1202912,
12,pixar012,run-01,splithalf-02,0.860222,,0.185832,
13,pixar012,run-01,splithalf-02,,,,
14,pixar012,run-01,splithalf-02,-1.5944569,,-1.3802226,
15,pixar012,run-01,splithalf-02,,,,
16,pixar012,run-01,splithalf-02,-0.2718421,,-0.5957686,
17,pixar012,run-01,splithalf-02,-1.1446588,,-1.4773581,
18,pixar012,run-01,splithalf-02,-0.5261892,,-0.91207886,
19,pixar012,run-01,splithalf-02,-1.0111494,,-0.8445257,
20,pixar012,run-01,splithalf-02,-1.6425558,,-1.2534988,
21,pixar012,run-01,splithalf-02,-1.1062863,,-1.3016119,
22,pixar012,run-01,splithalf-02,-0.71737516,,-1.1176744,
23,pixar012,run-01,splithalf-02,-0.93256915,,-0.53161335,
24,pixar012,run-01,splithalf-02,0.24451323,,-0.8421032,
25,pixar012,run-01,splithalf-02,-0.80117893,,-0.9568471,
26,pixar012,run-01,splithalf-02,-0.9495144,,-0.7327669,
27,pixar012,run-01,splithalf-02,-1.1029863,,-1.0863209,
28,pixar012,run-01,splithalf-02,-0.7049649,,-1.0957375,
29,pixar012,run-01,splithalf-02,-0.23398423,,-0.8626734,
30,pixar012,run-01,splithalf-02,-0.7499113,,-0.7609026,
31,pixar012,run-01,splithalf-02,-0.1699454,,-0.55626094,
32,pixar012,run-01,splithalf-02,-0.48492718,,-0.69736415,
33,pixar012,run-01,splithalf-02,0.67490494,,-0.30521917,
34,pixar012,run-01,splithalf-02,-0.5185691,,-0.87190646,
35,pixar012,run-01,splithalf-02,-0.27465257,,-0.7748569,
36,pixar012,run-01,splithalf-02,-0.27461618,,-0.6025579,
37,pixar012,run-01,splithalf-02,-0.5130012,,-0.80700797,
38,pixar012,run-01,splithalf-02,-0.505582,,-0.31413645,
39,pixar012,run-01,splithalf-02,-0.8117859,,-0.37546948,
40,pixar012,run-01,splithalf-02,-0.66194177,,-0.31747007,
