time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-lSTS-lsts-lloc-splithalf-01,fROI-lSTS-lsts-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02,fROI-rSTS-rsts-rloc-splithalf-01,fROI-rSTS-rsts-rloc-splithalf-02
25,pixar100,run-01,splithalf-02,0.0831419,,0.45898056,,-0.4081193,,0.031155353,,-0.19853064,,0.02405358,
26,pixar100,run-01,splithalf-02,0.24190474,,0.8393017,,-0.2941754,,0.2767358,,-0.04853604,,0.2678464,
27,pixar100,run-01,splithalf-02,0.7484206,,0.71432894,,0.41169587,,-0.039473277,,-0.2811891,,0.17436798,
28,pixar100,run-01,splithalf-02,0.09523277,,0.5804241,,0.34365624,,-0.3748474,,-0.15772793,,0.07511465,
29,pixar100,run-01,splithalf-02,0.39069098,,-0.07280926,,1.1202035,,0.3177986,,0.3185756,,0.89014256,
30,pixar100,run-01,splithalf-02,0.03396226,,-0.93618834,,0.54434526,,0.46127757,,-0.2618293,,-0.32827735,
31,pixar100,run-01,splithalf-02,-0.9513472,,0.0732575,,-0.31439567,,0.99434197,,-0.22872245,,-0.05510948,
32,pixar100,run-01,splithalf-02,-0.40203413,,-1.160312,,0.4030258,,-0.057275675,,-0.51802295,,-0.45818144,
33,pixar100,run-01,splithalf-02,0.15952685,,-0.27241224,,0.14987639,,-0.98248065,,-0.15844166,,-0.5871352,
34,pixar100,run-01,splithalf-02,-0.8957046,,-0.55807817,,0.54458416,,0.9846508,,-0.88896817,,-0.79325897,
35,pixar100,run-01,splithalf-02,0.044818394,,-0.6848038,,0.8268708,,-0.6710067,,-0.8523825,,0.0667166,
36,pixar100,run-01,splithalf-02,-0.4215954,,0.42765537,,-0.23349929,,0.93277645,,0.12712543,,1.4279416,
37,pixar100,run-01,splithalf-02,-0.4917453,,-0.32842118,,-0.96074027,,1.7172029,,-1.4148315,,0.3595827,
38,pixar100,run-01,splithalf-02,0.18195435,,1.6146576,,-0.3526085,,0.77267444,,0.8625156,,1.4798329,
39,pixar100,run-01,splithalf-02,0.23363645,,0.12149465,,0.6065981,,-0.36373785,,0.5344697,,-0.29653478,
40,pixar100,run-01,splithalf-02,-0.16428101,,1.3586385,,0.9251755,,-0.5681635,,0.88445604,,-0.9941555,
41,pixar100,run-01,splithalf-02,0.090209164,,0.6652273,,0.5388814,,0.784705,,0.65209514,,0.7949058,
42,pixar100,run-01,splithalf-02,0.17424981,,-0.19055799,,-0.338933,,-0.18444003,,0.41601974,,0.26879644,
43,pixar100,run-01,splithalf-02,0.20270137,,0.28953934,,0.13549185,,-0.25449318,,0.63895,,0.41454297,
44,pixar100,run-01,splithalf-02,0.39989963,,0.62727547,,0.7001071,,-0.13422397,,0.859715,,0.9664141,
45,pixar100,run-01,splithalf-02,1.023145,,0.52093405,,0.98784,,0.016184974,,0.75695175,,0.29773664,
46,pixar100,run-01,splithalf-02,0.57895815,,0.6861776,,0.76439476,,0.4196369,,0.87801915,,-0.10198063,
47,pixar100,run-01,splithalf-02,1.3002813,,-0.14294156,,0.77052796,,-0.1602314,,0.3153754,,0.6331806,
48,pixar100,run-01,splithalf-02,1.3927234,,-0.69105583,,1.139829,,-0.9817646,,-0.22318879,,0.20230219,
49,pixar100,run-01,splithalf-02,0.13413604,,-0.10131228,,-0.13738216,,0.15246667,,-0.38204616,,0.8976846,
50,pixar100,run-01,splithalf-02,1.2205031,,-0.14324756,,0.18847418,,0.1743348,,-0.70426846,,0.70100564,
51,pixar100,run-01,splithalf-02,1.1353629,,-0.3812063,,-0.056273926,,-0.31679446,,-0.4306714,,0.32303673,
52,pixar100,run-01,splithalf-02,-0.61621904,,0.38103604,,0.071856424,,0.85866976,,-0.23389082,,0.1560335,
53,pixar100,run-01,splithalf-02,0.04778393,,-0.145986,,0.029160544,,0.6724409,,-0.1752697,,0.2896387,
54,pixar100,run-01,splithalf-02,-0.23196165,,-0.75030947,,0.81847507,,0.41284782,,-0.27042305,,-0.4616316,
55,pixar100,run-01,splithalf-02,-1.170782,,-0.5815631,,-0.04883855,,0.32115418,,-0.13973314,,-0.32388267,
56,pixar100,run-01,splithalf-02,-0.1014994,,-0.90460336,,0.2673247,,0.0041265907,,-0.4905036,,0.7210048,
57,pixar100,run-01,splithalf-02,0.5065813,,-0.44383892,,-0.1356573,,-0.42334834,,-0.2513526,,0.39577135,
58,pixar100,run-01,splithalf-02,0.64646435,,-0.5999937,,-0.7445175,,-0.43268365,,-1.1616807,,-0.37164718,
59,pixar100,run-01,splithalf-02,-0.4351839,,-0.52440363,,-1.0210338,,-0.05316416,,-1.8480375,,-0.44381857,
60,pixar100,run-01,splithalf-02,0.20527542,,-0.75645536,,-0.25602856,,0.52699137,,-1.2000178,,-0.70393085,
61,pixar100,run-01,splithalf-02,-0.46248478,,-0.5927042,,-0.1610585,,-0.5020665,,-1.1030014,,-0.37828025,
62,pixar100,run-01,splithalf-02,-0.91990566,,-0.009850213,,-0.5457727,,0.30466133,,-0.39028436,,0.16016202,
63,pixar100,run-01,splithalf-02,-0.68206596,,-0.9235239,,-0.05368017,,0.4928063,,-0.31089404,,0.07421556,
64,pixar100,run-01,splithalf-02,0.29686433,,-1.1129878,,-0.4385158,,0.0023710846,,-0.44849795,,-0.5438834,
65,pixar100,run-01,splithalf-02,0.3091383,,-0.44606137,,-0.7904743,,0.06393806,,-0.14928773,,-0.7145861,
66,pixar100,run-01,splithalf-02,0.6441134,,-0.9650501,,-0.17181917,,-0.3580608,,-0.5222657,,0.30992588,
67,pixar100,run-01,splithalf-02,1.0493993,,-1.1005803,,0.33444646,,-0.3626767,,-1.1411211,,-0.22950558,
68,pixar100,run-01,splithalf-02,1.1310358,,-0.6922114,,-0.4611035,,-0.06957923,,-1.1277564,,-0.75684035,
69,pixar100,run-01,splithalf-02,1.1270998,,-0.33295518,,-0.22196929,,-0.22758369,,-0.6114167,,0.3727967,
70,pixar100,run-01,splithalf-02,0.42183414,,-0.9319941,,0.26381427,,-0.48438996,,-1.2434337,,-0.7721154,
71,pixar100,run-01,splithalf-02,-0.27034268,,-0.020811465,,-0.8230976,,-0.68054384,,-0.48017734,,-0.8820876,
72,pixar100,run-01,splithalf-02,-0.7949592,,-0.05092299,,-0.09447221,,0.27370495,,-0.6272673,,-0.5010632,
73,pixar100,run-01,splithalf-02,0.6839923,,-0.68741,,0.08299968,,0.012103659,,-1.065486,,-1.3306925,
74,pixar100,run-01,splithalf-02,-1.5791655,,-0.65710515,,-0.6243351,,0.44055405,,-0.7387397,,-1.3821226,
75,pixar100,run-01,splithalf-02,2.892545,,-1.3080378,,1.3523176,,-0.79825985,,-1.6548586,,-0.603446,
76,pixar100,run-01,splithalf-02,,,,,,,,,,,,
77,pixar100,run-01,splithalf-02,,,,,,,,,,,,
78,pixar100,run-01,splithalf-02,-1.4739714,,-0.12039731,,-1.348859,,1.3882227,,-0.8067008,,-0.29776388,
79,pixar100,run-01,splithalf-02,-1.02608,,-0.42091018,,-1.2466261,,0.1423559,,-2.0178094,,1.047548,
80,pixar100,run-01,splithalf-02,-0.7633623,,-0.87632275,,-1.8671467,,0.25180048,,-0.9228285,,-1.2601153,
81,pixar100,run-01,splithalf-02,1.0672728,,-1.6163057,,-1.2710617,,-0.4086709,,-2.1623943,,-0.4797985,
0,pixar101,run-01,splithalf-01,,-1.105912,,0.60464495,,0.20553401,,-0.806388,,-0.02739442,,-0.95562303
1,pixar101,run-01,splithalf-01,,-0.73122156,,0.99717677,,0.45651856,,-0.5972373,,0.5227443,,-1.1138179
2,pixar101,run-01,splithalf-01,,-0.646537,,0.94847184,,-0.55557406,,-0.7696751,,0.18318918,,-0.53541297
3,pixar101,run-01,splithalf-01,,-0.1728704,,0.93359184,,0.43763238,,-0.53837234,,0.42531338,,-0.6174391
4,pixar101,run-01,splithalf-01,,-0.5704215,,2.1223168,,-0.04785363,,-0.7982515,,1.409079,,-0.60639524
5,pixar101,run-01,splithalf-01,,-0.19192132,,1.9953552,,-0.20582151,,-0.60891265,,1.7420416,,-0.22049674
6,pixar101,run-01,splithalf-01,,0.120907925,,2.431898,,0.2738344,,-0.94280875,,1.9790214,,-0.03146567
7,pixar101,run-01,splithalf-01,,-0.36740294,,1.08448,,0.5007501,,-0.47296762,,0.61048794,,-0.55800545
8,pixar101,run-01,splithalf-01,,0.2942601,,0.8439808,,-0.07479899,,-0.54485637,,0.5241938,,-1.2842847
9,pixar101,run-01,splithalf-01,,0.7013748,,-0.55206573,,0.76749283,,0.050263297,,-1.0465958,,0.478693
10,pixar101,run-01,splithalf-01,,0.94219667,,-0.3670991,,0.43027943,,-0.20845513,,-1.2703947,,-0.8040172
11,pixar101,run-01,splithalf-01,,0.0019606291,,-0.7304326,,0.029383862,,0.1256465,,-0.3456754,,-0.8040676
12,pixar101,run-01,splithalf-01,,-0.18812709,,-0.1993219,,0.37941238,,0.097647265,,0.860149,,-0.59743184
13,pixar101,run-01,splithalf-01,,0.5692965,,-0.0658497,,0.54221684,,-0.005469778,,0.011477887,,-1.4677141
14,pixar101,run-01,splithalf-01,,0.6658944,,-0.15971546,,1.3607486,,-0.20574534,,0.47137555,,-1.4892876
15,pixar101,run-01,splithalf-01,,0.16283333,,-0.07073331,,0.22079507,,-0.10362103,,-0.2071372,,0.15354045
16,pixar101,run-01,splithalf-01,,-0.23884746,,-0.17754062,,-1.1955673,,-0.096341416,,0.13994837,,-0.4909698
17,pixar101,run-01,splithalf-01,,-0.4350732,,-0.053377487,,-1.0801933,,0.14452592,,0.9055481,,0.53012717
18,pixar101,run-01,splithalf-01,,-0.0071246536,,-0.34235138,,-0.9325994,,0.2210978,,-0.2426076,,0.3214733
19,pixar101,run-01,splithalf-01,,-0.23332754,,0.15154538,,-0.3219356,,0.21779707,,0.30191523,,-0.026081707
20,pixar101,run-01,splithalf-01,,-0.5217103,,-0.059111584,,-1.215211,,-0.26386747,,0.09130592,,0.3971445
21,pixar101,run-01,splithalf-01,,0.24030487,,-0.22125392,,-0.22530691,,0.23190388,,-0.14276513,,0.6847819
22,pixar101,run-01,splithalf-01,,-0.046259873,,-0.3361222,,-0.65585065,,-0.18490902,,-0.10460391,,-0.14592922
23,pixar101,run-01,splithalf-01,,-0.053247392,,0.4296562,,-0.83724195,,-0.15432158,,0.48664576,,0.4467207
24,pixar101,run-01,splithalf-01,,-0.5042722,,0.86773443,,-0.51734924,,0.10576989,,1.0964103,,0.27674446
25,pixar101,run-01,splithalf-01,,-0.6247939,,1.313029,,-0.944145,,-0.77075064,,1.2168059,,-0.030057956
26,pixar101,run-01,splithalf-01,,-0.79214895,,1.5950568,,0.62490034,,-0.86939204,,0.81808585,,-0.23792598
27,pixar101,run-01,splithalf-01,,-0.6350866,,1.4022808,,1.5531166,,-0.5072259,,1.2110412,,-0.9909853
28,pixar101,run-01,splithalf-01,,-1.0676922,,0.9443962,,0.8936914,,-0.24357185,,0.608961,,-0.37545076
29,pixar101,run-01,splithalf-01,,-1.1752622,,0.43857288,,0.24212375,,-0.14566581,,0.15421674,,0.11112992
30,pixar101,run-01,splithalf-01,,-0.9583143,,0.18005851,,-0.51166403,,0.72296065,,0.5520054,,0.29989308
31,pixar101,run-01,splithalf-01,,-0.85708857,,0.9015915,,-0.42825896,,-0.24285874,,0.35989326,,-0.3348496
32,pixar101,run-01,splithalf-01,,-0.682985,,0.1613218,,-0.14679286,,-0.5205215,,-0.28440547,,-0.26854762
33,pixar101,run-01,splithalf-01,,-0.68196154,,0.20560734,,0.01308999,,0.032544147,,-0.15816051,,-0.3867548
34,pixar101,run-01,splithalf-01,,-0.20038769,,0.23870368,,-0.22733168,,-0.062572196,,-0.2784411,,-0.14447956
35,pixar101,run-01,splithalf-01,,0.2870639,,0.50605375,,-0.25611517,,-0.23044913,,-0.64157856,,-0.17504677
36,pixar101,run-01,splithalf-01,,0.93565655,,-0.17515327,,-0.19492738,,0.21651363,,0.14508739,,0.61646366
37,pixar101,run-01,splithalf-01,,0.31258708,,0.4455928,,0.33278245,,-0.018014848,,-0.3421957,,0.17151494
38,pixar101,run-01,splithalf-01,,0.6194445,,0.01665354,,-1.0479311,,0.27871594,,0.4240819,,0.65329754
39,pixar101,run-01,splithalf-01,,1.3696982,,-0.057135772,,0.20558481,,0.057294406,,-0.22129469,,0.35701436
40,pixar101,run-01,splithalf-01,,1.2930918,,0.24569587,,0.7918196,,-0.017142812,,0.41421694,,-0.14348283
41,pixar101,run-01,splithalf-01,,0.12230761,,0.76259124,,0.28613368,,-0.5381229,,0.20778441,,-0.071899705
42,pixar101,run-01,splithalf-01,,0.06713236,,0.33530462,,-0.035163652,,-0.4338116,,-0.14245787,,-0.6317917
43,pixar101,run-01,splithalf-01,,-0.13534415,,0.022418458,,0.20206304,,-0.4425931,,0.2275395,,-0.35790506
44,pixar101,run-01,splithalf-01,,0.031182507,,-0.14093156,,-0.24664733,,0.21034655,,0.7319767,,0.18614537
45,pixar101,run-01,splithalf-01,,0.6840522,,0.594686,,-0.3048594,,-0.017858554,,0.76754695,,1.2631562
46,pixar101,run-01,splithalf-01,,0.27170643,,0.55145437,,-0.28708053,,0.15723811,,0.38090295,,0.28065857
47,pixar101,run-01,splithalf-01,,-0.082581475,,0.7393743,,0.1477367,,-0.70188266,,0.33863455,,0.2776723
48,pixar101,run-01,splithalf-01,,0.97745454,,0.52067316,,0.13598225,,-0.45217705,,0.54413354,,-0.4348402
49,pixar101,run-01,splithalf-01,,0.1481584,,-0.25316793,,0.07957748,,-0.17531964,,0.6177468,,0.46326476
50,pixar101,run-01,splithalf-01,,,,,,,,,,,,
51,pixar101,run-01,splithalf-01,,,,,,,,,,,,
52,pixar101,run-01,splithalf-01,,-0.74930716,,0.11555149,,-0.13351095,,0.50250566,,-1.1222541,,-0.62924874
53,pixar101,run-01,splithalf-01,,,,,,,,,,,,
54,pixar101,run-01,splithalf-01,,,,,,,,,,,,
55,pixar101,run-01,splithalf-01,,2.0214863,,-2.283048,,1.0519651,,1.9491403,,-2.0126195,,1.8278049
56,pixar101,run-01,splithalf-01,,0.6690535,,-0.72608376,,-0.049262986,,-0.34461766,,-0.77953786,,-0.106926546
57,pixar101,run-01,splithalf-01,,0.69316566,,-0.56861323,,-0.037008047,,-0.20512037,,-0.31555113,,-1.4673253
58,pixar101,run-01,splithalf-01,,-0.2805408,,0.35325795,,-0.5090744,,-0.7563664,,0.18288767,,-0.6428363
59,pixar101,run-01,splithalf-01,,0.98734415,,-0.13096936,,0.4303709,,0.47898507,,0.5569555,,0.34386235
60,pixar101,run-01,splithalf-01,,0.42282993,,-0.4290955,,0.4670496,,0.015378868,,0.22046101,,0.40810704
61,pixar101,run-01,splithalf-01,,0.2753245,,-0.7077233,,-0.2917927,,0.50343055,,0.6147914,,-0.21266541
62,pixar101,run-01,splithalf-01,,-0.4835512,,0.0532571,,-0.92957115,,0.47930756,,-0.26734024,,0.4450349
63,pixar101,run-01,splithalf-01,,-0.8584548,,0.11168778,,-0.50562686,,0.43623692,,-0.23227558,,0.7537594
64,pixar101,run-01,splithalf-01,,-1.0331342,,-0.13547912,,-0.33067557,,-0.5882002,,-0.9251133,,0.029788146
65,pixar101,run-01,splithalf-01,,-0.5056354,,-0.20826967,,0.2747615,,0.3599433,,-0.8859776,,-0.5990683
66,pixar101,run-01,splithalf-01,,-0.41976994,,-0.35223776,,-0.5002326,,-0.100454606,,-0.3903081,,0.55543935
67,pixar101,run-01,splithalf-01,,0.116322204,,-0.81918544,,-0.12602098,,1.3599322,,-0.06380017,,0.90236026
68,pixar101,run-01,splithalf-01,,0.31893668,,-0.44434565,,0.082334325,,0.38333112,,-0.25704512,,0.62707025
69,pixar101,run-01,splithalf-01,,0.05271002,,-0.6404792,,1.1306683,,0.047883082,,-0.261306,,-0.5034146
70,pixar101,run-01,splithalf-01,,-0.30045357,,-0.91899014,,-0.23924422,,0.5592947,,-0.94337595,,0.15634285
71,pixar101,run-01,splithalf-01,,0.2588513,,-2.0174851,,0.035237987,,1.5899932,,-1.3548676,,-0.46188468
72,pixar101,run-01,splithalf-01,,0.62655306,,-1.7443779,,0.8100462,,0.5542196,,-1.8136661,,-0.24096838
73,pixar101,run-01,splithalf-01,,0.6468605,,-1.0536864,,0.509105,,0.39446467,,-0.8120473,,-0.5725484
74,pixar101,run-01,splithalf-01,,-0.117033444,,-0.69117993,,-0.19750991,,0.25172418,,-0.21006098,,1.0826614
75,pixar101,run-01,splithalf-01,,-0.1945961,,-1.1740055,,-0.53647316,,0.5747205,,0.3708361,,0.29065275
76,pixar101,run-01,splithalf-01,,0.124313,,-0.6527711,,-0.02349186,,0.053491615,,-0.1333198,,0.95962465
77,pixar101,run-01,splithalf-01,,-0.45615894,,-0.5888856,,-0.15781565,,-0.15912986,,-0.17394507,,0.8140486
78,pixar101,run-01,splithalf-01,,0.6959144,,-0.8950159,,1.0120214,,0.34255528,,-0.30515558,,0.589481
79,pixar101,run-01,splithalf-01,,0.23952432,,-1.2216189,,0.11662237,,0.8014703,,-1.5929344,,1.400333
80,pixar101,run-01,splithalf-01,,0.11956537,,-1.813015,,-0.52801883,,0.847468,,-1.5737053,,1.1311363
81,pixar101,run-01,splithalf-01,,0.21982136,,-1.9875803,,0.55792606,,0.49007654,,-1.5461212,,1.4825665
0,pixar101,run-01,splithalf-02,-0.52546346,,-1.0905188,,0.14164495,,-0.3163225,,-0.6001516,,0.27806115,
1,pixar101,run-01,splithalf-02,0.6970583,,0.9520551,,-0.654246,,0.019284016,,0.09419759,,0.83657295,
2,pixar101,run-01,splithalf-02,0.023330178,,0.020401146,,0.25332537,,-0.33252028,,-0.82438487,,0.7556598,
3,pixar101,run-01,splithalf-02,0.034344412,,0.13140415,,0.7607802,,-0.37242073,,-0.6777875,,-0.21490669,
4,pixar101,run-01,splithalf-02,-0.90710515,,-0.18288913,,1.6679828,,-1.260892,,0.0435524,,-0.91051644,
5,pixar101,run-01,splithalf-02,0.25275826,,0.103066966,,1.1473866,,-0.20373967,,0.32239586,,-0.23048344,
6,pixar101,run-01,splithalf-02,-0.26070136,,-0.8767613,,0.45390764,,-0.2749044,,-0.51804197,,0.16715534,
7,pixar101,run-01,splithalf-02,-0.1300532,,0.4520832,,-0.19823869,,0.3969299,,-0.16797976,,0.66406614,
8,pixar101,run-01,splithalf-02,0.011061193,,1.1168698,,0.2369112,,-0.7777883,,0.1742539,,0.2384071,
9,pixar101,run-01,splithalf-02,0.88768804,,0.95985126,,0.0066383122,,0.07640859,,0.5511328,,-0.26796147,
10,pixar101,run-01,splithalf-02,-0.34220934,,-0.9203075,,1.05893,,0.030972432,,-0.19550265,,-0.40999466,
11,pixar101,run-01,splithalf-02,0.49877387,,-0.74803376,,1.1262261,,-0.2524209,,-0.11082252,,-0.95996207,
12,pixar101,run-01,splithalf-02,0.8185625,,-1.2196432,,2.103315,,0.36202866,,-0.05441419,,-0.5405804,
13,pixar101,run-01,splithalf-02,-1.2166541,,-0.82580125,,0.5662504,,-0.6964633,,-0.4235378,,-0.1744583,
14,pixar101,run-01,splithalf-02,0.32171798,,-0.13479769,,-0.86351126,,-0.7225946,,-0.15604773,,0.14169762,
15,pixar101,run-01,splithalf-02,0.3199553,,0.65640175,,-0.773425,,-0.27841282,,0.6996501,,0.14460388,
16,pixar101,run-01,splithalf-02,1.1882429,,0.5754979,,-0.48010436,,-0.314864,,0.80702496,,0.6551551,
17,pixar101,run-01,splithalf-02,1.0542448,,-0.23317984,,0.7127336,,0.16876124,,-0.15693125,,0.45845634,
18,pixar101,run-01,splithalf-02,0.8178171,,-0.03468379,,-0.07066609,,-0.4849155,,-0.25709262,,-0.08825226,
19,pixar101,run-01,splithalf-02,0.9464687,,-0.63663286,,-0.9878203,,-0.16314797,,-1.6645145,,-1.1635123,
20,pixar101,run-01,splithalf-02,-0.050295003,,-0.28277525,,-1.1056068,,-0.057537187,,-0.5326656,,-1.0116813,
21,pixar101,run-01,splithalf-02,1.1648628,,0.7121607,,-0.5625289,,0.19162357,,0.30354756,,-0.20359603,
22,pixar101,run-01,splithalf-02,0.68853354,,0.44270355,,-0.42811513,,0.3638503,,0.4653067,,0.027271708,
23,pixar101,run-01,splithalf-02,-0.15783313,,0.5308195,,-0.4184518,,0.37754235,,0.21484396,,0.2262065,
24,pixar101,run-01,splithalf-02,1.2799613,,0.50852835,,-0.8154729,,0.96915185,,0.4340186,,0.14488947,
25,pixar101,run-01,splithalf-02,0.77971697,,0.59711087,,-0.257085,,0.9958986,,0.18182334,,0.016066406,
26,pixar101,run-01,splithalf-02,0.13566157,,-0.2632657,,-1.0227517,,0.5522713,,-0.6924245,,0.41986075,
27,pixar101,run-01,splithalf-02,0.5861636,,-0.86773795,,-0.6054706,,0.6091584,,0.029223114,,-0.21826096,
28,pixar101,run-01,splithalf-02,0.54069346,,-0.17143989,,-0.11980224,,-0.05001981,,0.093830675,,1.0338938,
29,pixar101,run-01,splithalf-02,1.420936,,0.96022034,,-0.015395606,,0.3786753,,1.1665184,,1.1848643,
30,pixar101,run-01,splithalf-02,1.3997602,,0.19231227,,-0.34744543,,-0.30912605,,-0.22507784,,0.43162686,
31,pixar101,run-01,splithalf-02,-0.8530804,,-0.6581702,,-0.3513553,,0.5152484,,-0.22703834,,-1.0817473,
32,pixar101,run-01,splithalf-02,-0.79825306,,-0.454317,,-0.263089,,1.3311355,,-0.20408693,,-0.57030404,
33,pixar101,run-01,splithalf-02,-0.05371071,,0.04709218,,-0.13627432,,0.9093779,,0.17560793,,-0.42086715,
34,pixar101,run-01,splithalf-02,-0.7825818,,0.18928857,,0.41196775,,0.42414165,,0.6340016,,0.4612406,
35,pixar101,run-01,splithalf-02,-0.31988868,,0.5413448,,1.1310331,,0.65224886,,0.7885319,,-0.5297593,
36,pixar101,run-01,splithalf-02,0.5277593,,0.11139884,,-0.53601086,,-0.49933633,,-0.5391471,,-0.86007917,
37,pixar101,run-01,splithalf-02,0.94225425,,-0.053812332,,-1.0447258,,0.15498066,,-0.59490025,,-0.64205754,
38,pixar101,run-01,splithalf-02,0.16883941,,-0.8702545,,-0.01705006,,0.36959743,,0.056413792,,-0.31193286,
39,pixar101,run-01,splithalf-02,0.12993488,,-0.49003643,,0.06906988,,0.6968508,,-0.20434642,,0.5764413,
40,pixar101,run-01,splithalf-02,0.81008375,,-0.8969965,,-0.09578008,,0.27336335,,-0.6795657,,0.06259201,
41,pixar101,run-01,splithalf-02,-0.84521437,,-0.23440537,,-0.21576054,,0.025186514,,-0.45095342,,0.30428758,
42,pixar101,run-01,splithalf-02,0.05649548,,-0.3388563,,-0.1915799,,0.567703,,0.19077125,,-0.15598823,
43,pixar101,run-01,splithalf-02,-0.58784074,,-0.101025246,,0.115678884,,-0.24666114,,0.631352,,-0.89768296,
44,pixar101,run-01,splithalf-02,-0.2983836,,1.8757629,,-0.079962544,,-0.6927964,,1.5024936,,-0.010219118,
45,pixar101,run-01,splithalf-02,0.10553465,,1.720343,,0.14579429,,-0.42700538,,0.39824647,,-0.09329517,
46,pixar101,run-01,splithalf-02,-0.1639725,,-0.045886815,,-0.7611334,,0.022027206,,0.36378857,,0.24237187,
47,pixar101,run-01,splithalf-02,0.32243863,,-1.0729363,,-1.5297779,,1.3292806,,0.16691284,,0.7982023,
48,pixar101,run-01,splithalf-02,0.13667324,,-1.0588858,,-0.49235734,,1.1225684,,0.3221984,,0.47365198,
49,pixar101,run-01,splithalf-02,0.1979311,,-1.7511638,,-0.11911569,,0.73353946,,-0.8054048,,0.5052477,
50,pixar101,run-01,splithalf-02,0.2354019,,-1.7460711,,0.4448301,,0.18274797,,-0.6393531,,0.2981642,
51,pixar101,run-01,splithalf-02,-0.29797393,,-0.12147138,,0.3781039,,0.44275337,,-0.18043233,,0.9450129,
52,pixar101,run-01,splithalf-02,0.28233957,,0.35455418,,-0.028682375,,0.3250412,,-0.28240746,,0.26951212,
53,pixar101,run-01,splithalf-02,0.13338748,,0.250926,,0.72589,,0.11580946,,-0.21070953,,0.35867816,
54,pixar101,run-01,splithalf-02,-0.94382274,,0.46310058,,-0.25923136,,-0.22853509,,-0.0032314926,,0.19800314,
55,pixar101,run-01,splithalf-02,-0.49883348,,0.08418077,,-0.3502429,,0.17595914,,0.2685234,,-0.12724957,
56,pixar101,run-01,splithalf-02,0.3458886,,-0.114408374,,-0.3163631,,0.6024195,,-0.41148186,,0.86367023,
57,pixar101,run-01,splithalf-02,0.3582856,,-0.88096493,,0.10649331,,0.19287847,,-0.6955595,,0.46569854,
58,pixar101,run-01,splithalf-02,-0.08218332,,-1.0040369,,-0.11692474,,-0.4510877,,-0.5839693,,-0.04349467,
59,pixar101,run-01,splithalf-02,-0.04662728,,0.18294366,,0.11179882,,-0.81929225,,-0.18581,,0.0039235475,
60,pixar101,run-01,splithalf-02,-0.36708778,,0.9649905,,0.8077928,,-1.0745217,,0.30826005,,0.10431011,
61,pixar101,run-01,splithalf-02,0.49435464,,0.8470249,,-0.05705454,,-0.17214946,,-0.26171273,,0.41627532,
62,pixar101,run-01,splithalf-02,0.2074943,,0.4248411,,0.096351415,,-0.27762413,,-0.4841903,,-0.5526265,
63,pixar101,run-01,splithalf-02,-0.32152465,,0.89750874,,0.1006643,,-0.9721484,,0.041174836,,-1.0633867,
64,pixar101,run-01,splithalf-02,-0.16219299,,1.1031622,,0.24149814,,-0.52843744,,0.5552517,,-0.5763793,
65,pixar101,run-01,splithalf-02,0.2583703,,0.6247198,,0.60677654,,0.10525379,,0.82523906,,-0.2573026,
66,pixar101,run-01,splithalf-02,0.029822856,,-0.07720138,,0.1842094,,0.79644024,,0.5760358,,0.55703133,
67,pixar101,run-01,splithalf-02,0.017016578,,0.35544056,,0.18168128,,0.4798828,,0.5525721,,0.5777202,
68,pixar101,run-01,splithalf-02,-0.72368157,,0.7085131,,0.5936173,,-0.38032538,,0.43053207,,-0.14140417,
69,pixar101,run-01,splithalf-02,-0.4238947,,0.9988459,,0.88373375,,-0.47877988,,-0.15489142,,-0.17568928,
70,pixar101,run-01,splithalf-02,-0.9061945,,0.4621438,,1.0577304,,-1.03318,,0.012665403,,-0.8491863,
71,pixar101,run-01,splithalf-02,-0.66252965,,0.6846747,,-0.6708131,,-0.4596468,,-0.032108746,,-0.4272677,
72,pixar101,run-01,splithalf-02,-0.64565027,,-0.3846041,,-0.8343937,,-0.098642714,,-0.43890396,,-0.177812,
73,pixar101,run-01,splithalf-02,-1.0447134,,-0.33562776,,-0.58362013,,-1.0729659,,-0.019673223,,-0.15027909,
74,pixar101,run-01,splithalf-02,-0.78269446,,-0.18978603,,0.11574962,,-0.6589125,,-0.25861755,,-0.6511683,
75,pixar101,run-01,splithalf-02,-1.28885,,-0.07385737,,0.6508626,,-0.62012327,,0.5964316,,-0.17598937,
76,pixar101,run-01,splithalf-02,-0.8029024,,-0.64202774,,-0.13182488,,0.17767596,,-0.23220272,,0.83386433,
77,pixar101,run-01,splithalf-02,0.19947655,,-1.5448055,,-1.213845,,0.62569064,,0.053290904,,1.0136245,
78,pixar101,run-01,splithalf-02,0.53804547,,0.050625462,,-1.9675014,,1.6911913,,0.026418995,,1.0854747,
