time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02
45,pixar094,run-01,splithalf-01,,0.23964942,,0.6437038
46,pixar094,run-01,splithalf-01,,-0.17125331,,0.8444414
47,pixar094,run-01,splithalf-01,,0.56620157,,0.91128236
48,pixar094,run-01,splithalf-01,,0.88567674,,0.6988632
49,pixar094,run-01,splithalf-01,,0.698099,,0.6625293
50,pixar094,run-01,splithalf-01,,0.120752156,,1.1633952
51,pixar094,run-01,splithalf-01,,0.38406783,,0.77392834
52,pixar094,run-01,splithalf-01,,-0.01689047,,0.42653984
53,pixar094,run-01,splithalf-01,,,,
54,pixar094,run-01,splithalf-01,,-1.8093421,,-0.6609093
55,pixar094,run-01,splithalf-01,,-1.8101463,,-0.27953786
56,pixar094,run-01,splithalf-01,,-0.15649262,,-0.19208242
57,pixar094,run-01,splithalf-01,,-0.7704115,,0.89494705
58,pixar094,run-01,splithalf-01,,0.33667022,,1.16371
59,pixar094,run-01,splithalf-01,,-0.067805335,,1.1117853
60,pixar094,run-01,splithalf-01,,0.08898969,,0.5909376
61,pixar094,run-01,splithalf-01,,0.20041677,,0.37512642
62,pixar094,run-01,splithalf-01,,1.2258104,,0.81764287
63,pixar094,run-01,splithalf-01,,1.7462384,,0.63004684
64,pixar094,run-01,splithalf-01,,0.010806009,,0.50498605
65,pixar094,run-01,splithalf-01,,0.19004777,,-0.014838731
66,pixar094,run-01,splithalf-01,,-0.05795331,,-0.68060815
67,pixar094,run-01,splithalf-01,,0.38560385,,-0.21007648
68,pixar094,run-01,splithalf-01,,-0.08809279,,0.57930315
69,pixar094,run-01,splithalf-01,,0.5068918,,0.78676283
70,pixar094,run-01,splithalf-01,,0.6295756,,1.257838
71,pixar094,run-01,splithalf-01,,1.1719916,,1.2682425
72,pixar094,run-01,splithalf-01,,0.9656931,,0.5206807
73,pixar094,run-01,splithalf-01,,0.26478267,,0.7066085
74,pixar094,run-01,splithalf-01,,0.82169926,,0.6977525
75,pixar094,run-01,splithalf-01,,1.4769615,,0.9361337
76,pixar094,run-01,splithalf-01,,0.48266602,,0.441955
77,pixar094,run-01,splithalf-01,,0.75892645,,0.83939016
78,pixar094,run-01,splithalf-01,,0.62975955,,0.38688755
79,pixar094,run-01,splithalf-01,,0.028370459,,0.58560324
80,pixar094,run-01,splithalf-01,,0.9934349,,1.0959175
81,pixar094,run-01,splithalf-01,,0.8543886,,1.887944
0,pixar094,run-01,splithalf-02,-0.7834772,,-0.4936115,
1,pixar094,run-01,splithalf-02,-0.20345803,,0.08539939,
2,pixar094,run-01,splithalf-02,0.00715899,,0.15674165,
3,pixar094,run-01,splithalf-02,-0.012333588,,0.20571895,
4,pixar094,run-01,splithalf-02,-0.07123419,,-0.10808873,
5,pixar094,run-01,splithalf-02,-0.43528003,,-0.51784337,
6,pixar094,run-01,splithalf-02,0.16964203,,-0.22124794,
7,pixar094,run-01,splithalf-02,0.5461141,,0.22456345,
8,pixar094,run-01,splithalf-02,0.5157252,,-0.29547125,
9,pixar094,run-01,splithalf-02,0.17700498,,-0.6665827,
10,pixar094,run-01,splithalf-02,-0.8259551,,0.3624582,
11,pixar094,run-01,splithalf-02,-0.1331071,,-0.11935582,
12,pixar094,run-01,splithalf-02,-1.6487484,,-0.92721903,
13,pixar094,run-01,splithalf-02,-0.52383685,,-0.009711618,
14,pixar094,run-01,splithalf-02,0.18243793,,-0.88041705,
15,pixar094,run-01,splithalf-02,-1.0820291,,-0.7455432,
16,pixar094,run-01,splithalf-02,-0.56906307,,-0.55239534,
17,pixar094,run-01,splithalf-02,-0.5101648,,-0.6833865,
18,pixar094,run-01,splithalf-02,0.38868758,,-0.1983228,
19,pixar094,run-01,splithalf-02,-0.3504642,,-0.740241,
20,pixar094,run-01,splithalf-02,-0.59441435,,0.12890814,
21,pixar094,run-01,splithalf-02,1.7546991,,0.014401192,
22,pixar094,run-01,splithalf-02,0.0097591225,,-0.61252785,
23,pixar094,run-01,splithalf-02,-1.3504293,,-0.1076079,
24,pixar094,run-01,splithalf-02,0.9598069,,-0.6996643,
25,pixar094,run-01,splithalf-02,0.85964644,,0.47215834,
26,pixar094,run-01,splithalf-02,-0.36330038,,-0.25741965,
27,pixar094,run-01,splithalf-02,-0.29516333,,0.25140983,
28,pixar094,run-01,splithalf-02,0.4698906,,0.046172053,
29,pixar094,run-01,splithalf-02,-0.79431075,,0.49640685,
30,pixar094,run-01,splithalf-02,0.46472698,,0.36718518,
31,pixar094,run-01,splithalf-02,0.83643615,,0.41192645,
32,pixar094,run-01,splithalf-02,-0.3638846,,-0.083303526,
33,pixar094,run-01,splithalf-02,-0.7797437,,0.56940717,
34,pixar094,run-01,splithalf-02,-0.2739873,,-0.68054616,
35,pixar094,run-01,splithalf-02,0.50122607,,-1.0596874,
36,pixar094,run-01,splithalf-02,0.37477237,,0.13293585,
37,pixar094,run-01,splithalf-02,0.21072455,,-0.4957789,
38,pixar094,run-01,splithalf-02,0.2995924,,0.14699826,
39,pixar094,run-01,splithalf-02,0.26709074,,-0.10015658,
40,pixar094,run-01,splithalf-02,-0.98077124,,-0.63296425,
41,pixar094,run-01,splithalf-02,-1.0906507,,-1.2211807,
42,pixar094,run-01,splithalf-02,0.1791015,,-0.5855141,
43,pixar094,run-01,splithalf-02,-0.5329113,,-0.9212681,
44,pixar094,run-01,splithalf-02,-0.9644846,,-1.4986589,
45,pixar094,run-01,splithalf-02,,,,
46,pixar094,run-01,splithalf-02,-1.4729894,,-1.0947111,
47,pixar094,run-01,splithalf-02,-0.03119002,,-0.091128215,
48,pixar094,run-01,splithalf-02,0.16064829,,0.7858007,
49,pixar094,run-01,splithalf-02,-0.03850484,,-0.37108922,
50,pixar094,run-01,splithalf-02,-0.3698503,,-0.77671665,
51,pixar094,run-01,splithalf-02,0.45161018,,-0.27157074,
52,pixar094,run-01,splithalf-02,0.2777626,,1.6307709,
53,pixar094,run-01,splithalf-02,0.9276656,,0.40707484,
54,pixar094,run-01,splithalf-02,-0.23201497,,-0.3564569,
55,pixar094,run-01,splithalf-02,-0.70888484,,-0.36095798,
56,pixar094,run-01,splithalf-02,0.14067489,,0.37341577,
57,pixar094,run-01,splithalf-02,0.7837573,,1.270581,
58,pixar094,run-01,splithalf-02,0.98409474,,0.60890085,
59,pixar094,run-01,splithalf-02,0.07183336,,0.39290598,
60,pixar094,run-01,splithalf-02,-0.99572337,,0.11828132,
61,pixar094,run-01,splithalf-02,0.47299296,,0.63047045,
62,pixar094,run-01,splithalf-02,0.8923893,,0.69497645,
63,pixar094,run-01,splithalf-02,-0.031603094,,0.8301098,
64,pixar094,run-01,splithalf-02,,,,
65,pixar094,run-01,splithalf-02,,,,
66,pixar094,run-01,splithalf-02,,,,
67,pixar094,run-01,splithalf-02,-2.3700294,,-0.5905634,
68,pixar094,run-01,splithalf-02,-1.7046989,,-0.03451896,
69,pixar094,run-01,splithalf-02,0.39166313,,-0.036040347,
70,pixar094,run-01,splithalf-02,0.23220113,,0.7452713,
71,pixar094,run-01,splithalf-02,-0.36062783,,0.79195625,
72,pixar094,run-01,splithalf-02,1.0754913,,0.5272811,
73,pixar094,run-01,splithalf-02,0.35569572,,1.971968,
74,pixar094,run-01,splithalf-02,0.5721092,,1.7914658,
75,pixar094,run-01,splithalf-02,2.4024854,,0.87200624,
76,pixar094,run-01,splithalf-02,0.62687886,,0.36855376,
77,pixar094,run-01,splithalf-02,0.8147089,,0.32303807,
78,pixar094,run-01,splithalf-02,0.904192,,0.5618187,
79,pixar094,run-01,splithalf-02,0.59356177,,0.1920952,
80,pixar094,run-01,splithalf-02,1.3596208,,0.40044945,
81,pixar094,run-01,splithalf-02,0.18305902,,-0.26323852,
0,pixar095,run-01,splithalf-01,,-1.8089955,,-0.2300539
1,pixar095,run-01,splithalf-01,,-1.2665038,,-0.40371966
2,pixar095,run-01,splithalf-01,,-1.2820293,,-0.83133096
3,pixar095,run-01,splithalf-01,,-1.2081668,,-0.42210165
4,pixar095,run-01,splithalf-01,,-1.5564601,,-0.7974364
5,pixar095,run-01,splithalf-01,,-0.46723527,,-0.73915
6,pixar095,run-01,splithalf-01,,-1.2850472,,-0.77599114
7,pixar095,run-01,splithalf-01,,-0.8297006,,-0.9700794
8,pixar095,run-01,splithalf-01,,-1.0066578,,-0.89165866
9,pixar095,run-01,splithalf-01,,-0.5360686,,-0.49384433
10,pixar095,run-01,splithalf-01,,-0.26209694,,-0.58283556
11,pixar095,run-01,splithalf-01,,-1.7131287,,-0.30594736
12,pixar095,run-01,splithalf-01,,-1.1813796,,-0.84555703
13,pixar095,run-01,splithalf-01,,-0.7005693,,-1.0457993
14,pixar095,run-01,splithalf-01,,0.27946195,,-0.734494
15,pixar095,run-01,splithalf-01,,-0.6463741,,-0.63084567
16,pixar095,run-01,splithalf-01,,-0.63263434,,-0.76127493
17,pixar095,run-01,splithalf-01,,-0.16834769,,-0.4971332
18,pixar095,run-01,splithalf-01,,-0.5563937,,0.19679806
19,pixar095,run-01,splithalf-01,,-0.0053737275,,0.60862434
20,pixar095,run-01,splithalf-01,,-0.30075127,,-0.35633746
21,pixar095,run-01,splithalf-01,,0.39655432,,-0.86777
22,pixar095,run-01,splithalf-01,,0.4431448,,0.43648806
23,pixar095,run-01,splithalf-01,,-0.61726415,,0.23621985
24,pixar095,run-01,splithalf-01,,-0.268411,,-0.682501
25,pixar095,run-01,splithalf-01,,-0.10925164,,-0.107191585
26,pixar095,run-01,splithalf-01,,-0.023340523,,-0.3961975
27,pixar095,run-01,splithalf-01,,-0.564235,,-0.14069606
28,pixar095,run-01,splithalf-01,,-0.74310017,,-0.10856609
29,pixar095,run-01,splithalf-01,,-0.43755707,,-0.9533011
30,pixar095,run-01,splithalf-01,,-0.057957757,,-0.7669972
31,pixar095,run-01,splithalf-01,,0.84989107,,-0.35005096
32,pixar095,run-01,splithalf-01,,0.57266176,,0.45248264
33,pixar095,run-01,splithalf-01,,0.14247374,,0.2727943
34,pixar095,run-01,splithalf-01,,0.23726387,,0.5068078
35,pixar095,run-01,splithalf-01,,0.32219222,,0.27334437
36,pixar095,run-01,splithalf-01,,0.10465511,,-0.21528396
37,pixar095,run-01,splithalf-01,,-0.30465063,,-0.29389358
38,pixar095,run-01,splithalf-01,,0.3711563,,-0.07252796
39,pixar095,run-01,splithalf-01,,0.7248538,,-0.05835583
40,pixar095,run-01,splithalf-01,,0.43162155,,0.33646232
41,pixar095,run-01,splithalf-01,,0.61471355,,0.25741637
42,pixar095,run-01,splithalf-01,,0.97224,,0.8438948
43,pixar095,run-01,splithalf-01,,1.6512382,,-0.45733994
44,pixar095,run-01,splithalf-01,,1.592218,,0.77761346
45,pixar095,run-01,splithalf-01,,1.0645736,,0.64015007
46,pixar095,run-01,splithalf-01,,0.6793103,,1.1840817
47,pixar095,run-01,splithalf-01,,0.98322904,,1.1759945
48,pixar095,run-01,splithalf-01,,0.6270965,,0.68803626
49,pixar095,run-01,splithalf-01,,0.2269983,,1.0063546
50,pixar095,run-01,splithalf-01,,0.30382234,,0.18365236
51,pixar095,run-01,splithalf-01,,0.6171455,,0.7954342
52,pixar095,run-01,splithalf-01,,0.72213143,,-0.0055917515
53,pixar095,run-01,splithalf-01,,0.019454438,,0.8235005
54,pixar095,run-01,splithalf-01,,0.36391708,,0.021594863
55,pixar095,run-01,splithalf-01,,0.008511205,,-0.18722583
56,pixar095,run-01,splithalf-01,,0.4618125,,0.32486176
57,pixar095,run-01,splithalf-01,,0.10464325,,0.35531875
58,pixar095,run-01,splithalf-01,,0.006054935,,0.2882713
59,pixar095,run-01,splithalf-01,,0.004883128,,0.4562556
60,pixar095,run-01,splithalf-01,,-0.09697386,,0.26962394
61,pixar095,run-01,splithalf-01,,-0.41487712,,0.5885023
62,pixar095,run-01,splithalf-01,,-0.7401883,,-0.04189887
63,pixar095,run-01,splithalf-01,,0.2043128,,0.5849586
64,pixar095,run-01,splithalf-01,,0.72338355,,-0.19742994
65,pixar095,run-01,splithalf-01,,0.7641159,,0.5887831
66,pixar095,run-01,splithalf-01,,0.09581301,,0.57682216
67,pixar095,run-01,splithalf-01,,0.58122087,,0.5568739
68,pixar095,run-01,splithalf-01,,0.40549248,,0.33817416
69,pixar095,run-01,splithalf-01,,0.039447732,,0.096219756
70,pixar095,run-01,splithalf-01,,0.10190989,,0.23997883
71,pixar095,run-01,splithalf-01,,-0.31863087,,0.5775644
72,pixar095,run-01,splithalf-01,,1.186698,,-0.30122802
73,pixar095,run-01,splithalf-01,,0.80682296,,0.17199516
74,pixar095,run-01,splithalf-01,,0.5475391,,0.41494197
75,pixar095,run-01,splithalf-01,,0.5052053,,0.886123
76,pixar095,run-01,splithalf-01,,0.04384288,,0.35568327
77,pixar095,run-01,splithalf-01,,-0.43475038,,-0.04659208
78,pixar095,run-01,splithalf-01,,-0.33194202,,-0.4148186
79,pixar095,run-01,splithalf-01,,0.38716578,,-0.2186332
80,pixar095,run-01,splithalf-01,,0.12621252,,-0.18682684
81,pixar095,run-01,splithalf-01,,0.45831737,,-0.0024883002
0,pixar095,run-01,splithalf-02,-1.3448935,,-1.3649495,
1,pixar095,run-01,splithalf-02,-0.35946614,,-1.0571133,
2,pixar095,run-01,splithalf-02,-0.5187885,,-1.166744,
3,pixar095,run-01,splithalf-02,-0.37493902,,-1.261022,
4,pixar095,run-01,splithalf-02,-1.7685091,,-1.543689,
5,pixar095,run-01,splithalf-02,-1.5350529,,-1.9707081,
6,pixar095,run-01,splithalf-02,,,,
7,pixar095,run-01,splithalf-02,,,,
8,pixar095,run-01,splithalf-02,,,,
9,pixar095,run-01,splithalf-02,-1.5086898,,-1.9760536,
10,pixar095,run-01,splithalf-02,-1.2390143,,-1.632693,
11,pixar095,run-01,splithalf-02,-0.8488159,,-1.2109699,
12,pixar095,run-01,splithalf-02,-1.0249898,,-0.95250833,
13,pixar095,run-01,splithalf-02,-0.7934958,,-0.8096913,
14,pixar095,run-01,splithalf-02,-1.5699806,,-0.55147535,
15,pixar095,run-01,splithalf-02,-1.5766647,,-1.2905328,
16,pixar095,run-01,splithalf-02,-0.92717856,,-0.2643569,
17,pixar095,run-01,splithalf-02,-1.071015,,-0.8106521,
18,pixar095,run-01,splithalf-02,-1.2384882,,-1.053231,
19,pixar095,run-01,splithalf-02,-1.1415281,,-1.0645473,
20,pixar095,run-01,splithalf-02,-1.1239554,,-0.45260066,
21,pixar095,run-01,splithalf-02,-0.65282315,,-0.2886313,
22,pixar095,run-01,splithalf-02,-0.28493932,,-0.6025308,
23,pixar095,run-01,splithalf-02,-0.25306147,,0.09447215,
24,pixar095,run-01,splithalf-02,-0.359919,,0.04636214,
25,pixar095,run-01,splithalf-02,-0.69243634,,-0.40916628,
26,pixar095,run-01,splithalf-02,-0.53532046,,-0.91319543,
27,pixar095,run-01,splithalf-02,-0.1996119,,-0.7798673,
28,pixar095,run-01,splithalf-02,0.042524334,,-0.84749854,
29,pixar095,run-01,splithalf-02,0.110252574,,-0.27890262,
30,pixar095,run-01,splithalf-02,0.1613816,,0.07108257,
31,pixar095,run-01,splithalf-02,0.23049593,,-0.31455964,
32,pixar095,run-01,splithalf-02,0.41952682,,-0.61469734,
33,pixar095,run-01,splithalf-02,0.12657309,,-0.3471129,
34,pixar095,run-01,splithalf-02,0.21806864,,0.04395903,
35,pixar095,run-01,splithalf-02,0.62033945,,0.2546982,
36,pixar095,run-01,splithalf-02,1.1790406,,0.08097999,
37,pixar095,run-01,splithalf-02,0.7716893,,0.12275765,
38,pixar095,run-01,splithalf-02,,,,
39,pixar095,run-01,splithalf-02,0.28176743,,0.41613236,
40,pixar095,run-01,splithalf-02,0.75553596,,0.37370688,
41,pixar095,run-01,splithalf-02,0.46610317,,-0.0062778564,
42,pixar095,run-01,splithalf-02,0.20242889,,0.2879183,
43,pixar095,run-01,splithalf-02,0.4683884,,0.9575183,
44,pixar095,run-01,splithalf-02,0.48385912,,0.77456397,
45,pixar095,run-01,splithalf-02,0.6941894,,0.6567441,
46,pixar095,run-01,splithalf-02,1.0274191,,0.64320767,
47,pixar095,run-01,splithalf-02,1.6722962,,0.6573361,
48,pixar095,run-01,splithalf-02,1.3063142,,0.38068217,
49,pixar095,run-01,splithalf-02,0.037906032,,0.31886318,
50,pixar095,run-01,splithalf-02,0.21566467,,0.6736187,
51,pixar095,run-01,splithalf-02,1.3822479,,0.32960102,
52,pixar095,run-01,splithalf-02,1.104103,,0.6021984,
53,pixar095,run-01,splithalf-02,0.5762752,,0.2681327,
54,pixar095,run-01,splithalf-02,0.3597595,,0.353727,
55,pixar095,run-01,splithalf-02,1.0213251,,1.0552051,
56,pixar095,run-01,splithalf-02,0.89687645,,0.5262087,
57,pixar095,run-01,splithalf-02,0.7775812,,0.36586732,
58,pixar095,run-01,splithalf-02,0.25431097,,0.14655471,
59,pixar095,run-01,splithalf-02,-0.15596238,,0.29105237,
60,pixar095,run-01,splithalf-02,0.1671414,,0.6045891,
61,pixar095,run-01,splithalf-02,0.6227106,,0.60504264,
62,pixar095,run-01,splithalf-02,0.4919795,,0.75413066,
63,pixar095,run-01,splithalf-02,0.4806897,,0.64016306,
64,pixar095,run-01,splithalf-02,0.37250534,,0.6944764,
65,pixar095,run-01,splithalf-02,0.7466402,,0.7702994,
66,pixar095,run-01,splithalf-02,0.57654923,,0.4473138,
67,pixar095,run-01,splithalf-02,0.65094376,,0.89147025,
68,pixar095,run-01,splithalf-02,0.3476735,,0.59061015,
69,pixar095,run-01,splithalf-02,0.564926,,0.9349375,
70,pixar095,run-01,splithalf-02,0.7273246,,0.9886562,
71,pixar095,run-01,splithalf-02,0.9365751,,1.1475809,
72,pixar095,run-01,splithalf-02,0.9967335,,0.8081583,
73,pixar095,run-01,splithalf-02,-0.33249584,,-0.5647425,
74,pixar095,run-01,splithalf-02,0.60102135,,0.42286402,
75,pixar095,run-01,splithalf-02,0.2504478,,1.7926052,
76,pixar095,run-01,splithalf-02,-0.20779428,,1.130769,
77,pixar095,run-01,splithalf-02,-0.4737261,,0.4167652,
78,pixar095,run-01,splithalf-02,-0.5264361,,0.26722103,
79,pixar095,run-01,splithalf-02,-0.5211592,,0.26835287,
80,pixar095,run-01,splithalf-02,-1.0706629,,0.7482855,
81,pixar095,run-01,splithalf-02,-0.16642404,,0.683206,
0,pixar096,run-01,splithalf-01,,0.20653549,,1.2694376
1,pixar096,run-01,splithalf-01,,-0.36128598,,0.47123638
2,pixar096,run-01,splithalf-01,,0.1438274,,0.8746231
3,pixar096,run-01,splithalf-01,,0.5387262,,0.67613345
4,pixar096,run-01,splithalf-01,,0.655779,,0.10349159
5,pixar096,run-01,splithalf-01,,,,
6,pixar096,run-01,splithalf-01,,-0.5792747,,0.2511366
7,pixar096,run-01,splithalf-01,,1.1204982,,0.4721033
8,pixar096,run-01,splithalf-01,,0.84547865,,0.16322622
9,pixar096,run-01,splithalf-01,,0.3294166,,0.54317683
10,pixar096,run-01,splithalf-01,,-0.5545019,,1.2299724
11,pixar096,run-01,splithalf-01,,-0.22275743,,0.013493359
12,pixar096,run-01,splithalf-01,,0.47237158,,-0.019795591
13,pixar096,run-01,splithalf-01,,0.6427984,,1.0389061
14,pixar096,run-01,splithalf-01,,0.5370237,,0.49494353
15,pixar096,run-01,splithalf-01,,-0.09474412,,1.1604173
16,pixar096,run-01,splithalf-01,,-0.41095567,,0.67480916
17,pixar096,run-01,splithalf-01,,0.1214747,,-0.16946042
18,pixar096,run-01,splithalf-01,,0.606732,,0.6944145
19,pixar096,run-01,splithalf-01,,-0.2668708,,0.6182796
20,pixar096,run-01,splithalf-01,,-0.058057807,,0.89337194
21,pixar096,run-01,splithalf-01,,0.38069528,,0.8002092
22,pixar096,run-01,splithalf-01,,0.059750043,,0.25336042
23,pixar096,run-01,splithalf-01,,-0.0034157396,,1.0800961
24,pixar096,run-01,splithalf-01,,-0.40338832,,0.35256353
25,pixar096,run-01,splithalf-01,,-1.9163383,,0.2724604
26,pixar096,run-01,splithalf-01,,-2.4770274,,-0.5507035
27,pixar096,run-01,splithalf-01,,-1.1944813,,-1.0705583
28,pixar096,run-01,splithalf-01,,-1.1447147,,-0.3017558
29,pixar096,run-01,splithalf-01,,-1.2637624,,-0.47212902
30,pixar096,run-01,splithalf-01,,-0.7555298,,0.11961498
31,pixar096,run-01,splithalf-01,,-0.7321174,,0.576587
32,pixar096,run-01,splithalf-01,,-0.416097,,-0.009898355
33,pixar096,run-01,splithalf-01,,-0.5661626,,0.23343861
34,pixar096,run-01,splithalf-01,,-0.70545644,,1.3668107
35,pixar096,run-01,splithalf-01,,0.027656004,,-0.55872756
36,pixar096,run-01,splithalf-01,,-0.20707881,,0.022876088
37,pixar096,run-01,splithalf-01,,0.2954053,,0.010270543
38,pixar096,run-01,splithalf-01,,0.04194718,,0.20504543
39,pixar096,run-01,splithalf-01,,-0.2564858,,-0.41988438
40,pixar096,run-01,splithalf-01,,0.29479134,,-0.40246803
41,pixar096,run-01,splithalf-01,,0.092591815,,-0.31029359
42,pixar096,run-01,splithalf-01,,-0.17934784,,-0.6400956
43,pixar096,run-01,splithalf-01,,-0.268128,,-0.5138094
44,pixar096,run-01,splithalf-01,,0.3372664,,-0.9023422
45,pixar096,run-01,splithalf-01,,1.0624287,,-0.30082285
46,pixar096,run-01,splithalf-01,,0.43201786,,0.45871362
47,pixar096,run-01,splithalf-01,,0.5994284,,-0.07233841
48,pixar096,run-01,splithalf-01,,0.105793074,,0.029378265
49,pixar096,run-01,splithalf-01,,0.49388018,,0.3077661
50,pixar096,run-01,splithalf-01,,-0.36460456,,-0.14516078
51,pixar096,run-01,splithalf-01,,-0.0384713,,0.2609728
52,pixar096,run-01,splithalf-01,,0.38007608,,-0.122237906
53,pixar096,run-01,splithalf-01,,-0.07924739,,-0.37244636
54,pixar096,run-01,splithalf-01,,-0.7361557,,-0.5624752
55,pixar096,run-01,splithalf-01,,0.19164121,,-0.2548664
56,pixar096,run-01,splithalf-01,,-0.4159932,,-0.38323304
57,pixar096,run-01,splithalf-01,,-0.11145322,,-0.105810344
58,pixar096,run-01,splithalf-01,,-0.051482923,,-0.5997666
59,pixar096,run-01,splithalf-01,,0.05332197,,-0.38136774
60,pixar096,run-01,splithalf-01,,-0.09665958,,-1.1309297
61,pixar096,run-01,splithalf-01,,0.110124394,,-0.21679792
62,pixar096,run-01,splithalf-01,,0.1618907,,-0.50811356
63,pixar096,run-01,splithalf-01,,-0.090220064,,-0.6875501
64,pixar096,run-01,splithalf-01,,-0.12447792,,-0.58133775
65,pixar096,run-01,splithalf-01,,-0.8104866,,-0.0578538
66,pixar096,run-01,splithalf-01,,-0.105741784,,0.0006999105
67,pixar096,run-01,splithalf-01,,0.44220024,,-0.24791141
68,pixar096,run-01,splithalf-01,,0.20421958,,-0.38482386
69,pixar096,run-01,splithalf-01,,-0.35915938,,0.04740057
70,pixar096,run-01,splithalf-01,,0.31784043,,-0.55336934
71,pixar096,run-01,splithalf-01,,0.08814848,,-0.76094085
72,pixar096,run-01,splithalf-01,,0.25717705,,0.10326793
73,pixar096,run-01,splithalf-01,,0.87175673,,-0.55405676
74,pixar096,run-01,splithalf-01,,0.9980499,,-0.44138032
75,pixar096,run-01,splithalf-01,,0.8927547,,-0.19615908
76,pixar096,run-01,splithalf-01,,0.8207537,,-0.6297992
77,pixar096,run-01,splithalf-01,,0.3428815,,-0.3874872
78,pixar096,run-01,splithalf-01,,0.481656,,-0.38330883
79,pixar096,run-01,splithalf-01,,0.63534623,,-0.47685093
80,pixar096,run-01,splithalf-01,,0.55267704,,0.08543639
81,pixar096,run-01,splithalf-01,,0.17566314,,-0.38884705
0,pixar096,run-01,splithalf-02,0.837673,,0.19032118,
1,pixar096,run-01,splithalf-02,,,,
2,pixar096,run-01,splithalf-02,1.1544802,,0.8343676,
3,pixar096,run-01,splithalf-02,0.6985182,,0.42846784,
4,pixar096,run-01,splithalf-02,0.4686777,,1.1045719,
5,pixar096,run-01,splithalf-02,0.3850484,,1.2375097,
6,pixar096,run-01,splithalf-02,0.4241971,,0.22153011,
7,pixar096,run-01,splithalf-02,0.074873045,,-0.0066773146,
8,pixar096,run-01,splithalf-02,-0.5828082,,0.81871223,
9,pixar096,run-01,splithalf-02,0.2510894,,-1.3190972,
10,pixar096,run-01,splithalf-02,-0.5279195,,-0.082269564,
11,pixar096,run-01,splithalf-02,0.11924954,,0.05916502,
12,pixar096,run-01,splithalf-02,-0.54111964,,-0.11722247,
13,pixar096,run-01,splithalf-02,-0.48253354,,-1.0803539,
14,pixar096,run-01,splithalf-02,-1.5464926,,-0.21918602,
15,pixar096,run-01,splithalf-02,-0.75924814,,0.2879414,
16,pixar096,run-01,splithalf-02,-0.13518876,,0.37241206,
17,pixar096,run-01,splithalf-02,-0.24990669,,0.29206875,
18,pixar096,run-01,splithalf-02,0.8152434,,-0.4689645,
19,pixar096,run-01,splithalf-02,0.67778873,,1.0769609,
20,pixar096,run-01,splithalf-02,0.33037132,,0.7776698,
21,pixar096,run-01,splithalf-02,0.75244236,,0.5808028,
